decision,trip_ms,conv_trip,sprt_dec,f_int,k_ibr,Br,phi_deg
TRIP,140.0,False,TRIP,0.895128633579773,0.4637812755032538,0.20499278747829605,21.39911038235144
TRIP,20.0,True,TRIP,0.8904204492060626,0.19878909691247032,0.08587142872838888,251.4464787151999
TRIP,100.0,True,TRIP,0.9064724919412157,0.15047434589046987,0.07165923101058591,289.0440532644374
TRIP,20.0,False,TRIP,0.7750264869551531,0.24429202267576666,0.39260310105547147,258.372565520182
TRIP,20.0,True,CTALARM,0.8938955934734973,0.3314321063817912,0.06913540039949356,238.6844073192786
TRIP,20.0,True,TRIP,0.884223969968468,0.47781162852348497,0.07205192665668451,254.65775897216162
TRIP,20.0,False,TRIP,0.8077863079843706,0.1432231134410275,0.33635960037354395,266.2523732866197
TRIP,20.0,False,TRIP,0.7690250453397418,0.46240421465601356,0.3095976555858471,260.7758994123249
TRIP,20.0,True,TRIP,0.8903487386806489,0.012429745693128158,0.09634434959265856,265.6830519678023
TRIP,140.0,True,TRIP,0.909188382014962,0.27759902116341234,0.0031143173662041,26.647094669465098
TRIP,160.0,False,TRIP,0.9043874322366017,0.31698755584054256,0.13508210923749067,22.777758538064894
TRIP,20.0,True,CTALARM,0.8745642507737182,0.05294870187537665,0.16512457792742852,130.00317956259804
TRIP,20.0,False,CTALARM,0.7612492104759125,0.07016979853195632,0.5601739105262072,189.93481723756642
TRIP,20.0,False,TRIP,0.6874727404998099,0.20955715965815191,0.6408068453690504,274.54285941182195
TRIP,20.0,False,TRIP,0.7821425067661385,0.48311595607159086,0.28416107824157877,120.49481476476451
TRIP,20.0,False,TRIP,0.8064268608924249,0.2980212766171864,0.28351870855068445,99.04214758810853
TRIP,140.0,False,TRIP,0.8795710676047576,0.4665116108001056,0.4987368986319067,281.3213909226706
TRIP,40.0,False,TRIP,0.7743913096574585,0.40218045780648537,0.4388454109932822,89.7612665234382
TRIP,120.0,True,TRIP,0.9031375041567139,0.23369080077764576,0.1288981306853864,295.5028956532068
TRIP,100.0,True,TRIP,0.9026582024549092,0.3923817246260937,0.07538238560710295,63.76807789921389
TRIP,20.0,False,CTALARM,0.8368141838779811,0.008918391988493868,0.30632832345853556,129.41046823409164
TRIP,20.0,False,CTALARM,0.8083762469262609,0.05457199838286747,0.39537985421393407,144.38721939350052
TRIP,20.0,True,TRIP,0.8753503509048,0.41471430744136817,0.09709532221116647,107.82376103075143
TRIP,160.0,False,TRIP,0.8999137002355354,0.39840854416258087,0.20529144538591118,1.208488999324553
TRIP,20.0,False,TRIP,0.8470816266681671,0.11632037098321685,0.2141600975014024,84.78333281564923
TRIP,20.0,False,TRIP,0.8528203770599022,0.26538479529952674,0.1829087407169148,121.55528119639453
TRIP,20.0,False,TRIP,0.7926204871136928,0.30300791035000546,0.3225328864042537,112.9049620295986
TRIP,120.0,False,TRIP,0.8719065348008663,0.4338694768880056,0.4571445090238169,282.79997873179457
TRIP,140.0,False,TRIP,0.8882186825610117,0.30155357866936283,0.3565729185311946,17.052394513130285
TRIP,20.0,True,CTALARM,0.8750264546342988,0.20628578463684016,0.14101959357314092,140.02153187588667
TRIP,160.0,True,TRIP,0.9072084568702371,0.18709202170359135,0.07205733293317983,13.50556400859885
TRIP,180.0,False,TRIP,0.8946057153121578,0.21294104318675494,0.5753093240290902,335.03312380644337
TRIP,100.0,False,TRIP,0.8764390368710031,0.3259655127899871,0.33551327790244995,284.4753973311947
TRIP,160.0,True,TRIP,0.9078778026253462,0.43374531587616244,0.04349742889371404,353.57817572568484
TRIP,180.0,False,TRIP,0.9063255314722207,0.22694844103814987,0.18068504975469057,327.6577914105667
TRIP,20.0,False,TRIP,0.741402835695337,0.12391978147567906,0.5628236448689083,113.69259796179038
TRIP,20.0,False,CTALARM,0.755760342027123,0.11833118149879057,0.5262084273414849,248.9700284390089
TRIP,20.0,False,TRIP,0.6544375937128166,0.3730071401217232,0.6130716430281644,110.35947149222703
TRIP,180.0,False,TRIP,0.8966319674133345,0.4082843817119552,0.42146147820118446,319.75602765466465
TRIP,20.0,False,CTALARM,0.8382218319831308,0.05263903992706248,0.2960341540506385,147.8710331882429
TRIP,20.0,False,CTALARM,0.8376684995262597,0.03327942847758908,0.29864449828811546,135.31951508552356
