t,ia,ib,ic,va,vb,vc,i_rms
0.2278,-1.8128,1.5434888,0.66404184,0.052070286,0.028474369,-0.080544655,1.4869398
0.2279,-1.850983,1.5211211,0.64835665,0.050067531,0.030865292,-0.080932824,1.4874143
0.228,-1.8876161,1.4969367,0.6320316,0.048015366,0.033225755,-0.081241121,1.4878826
0.2281,-1.9226628,1.4709605,0.61508282,0.045915815,0.035553428,-0.081469243,1.4883443
0.2282,-1.9560884,1.4432189,0.59752702,0.043770951,0.037846014,-0.081616965,1.4887989
0.2283,-1.9878598,1.4137404,0.57938154,0.041582891,0.04010125,-0.081684141,1.4892459
0.2284,-2.0179454,1.3825549,0.56066428,0.039353793,0.042316911,-0.081670704,1.489685
0.2285,-2.0463155,1.3496943,0.5413937,0.037085857,0.044490811,-0.081576668,1.4901155
0.2286,-2.0729419,1.3151918,0.52158884,0.034781323,0.046620804,-0.081402126,1.490537
0.2287,-2.0977982,1.2790825,0.50126924,0.032442463,0.048704787,-0.08114725,1.4909489
0.2288,-2.1208598,1.2414028,0.48045494,0.030071587,0.050740705,-0.080812291,1.4913508
0.2289,-2.1421037,1.2021909,0.45916649,0.027671033,0.052726548,-0.080397581,1.491742
0.229,-2.1615089,1.1614864,0.4374249,0.025243172,0.054660356,-0.079903527,1.492122
0.2291,-2.1790562,1.1193302,0.41525162,0.022790398,0.056540221,-0.079330619,1.4924901
0.2292,-2.1947281,1.075765,0.39266854,0.020315134,0.058364287,-0.078679421,1.4928459
0.2293,-2.2085091,1.0308345,0.36969795,0.01781982,0.060130755,-0.077950575,1.4931886
0.2294,-2.2203854,0.9845839,0.3463625,0.015306921,0.061837881,-0.077144802,1.4935176
0.2295,-2.2303454,0.93705974,0.32268524,0.012778916,0.063483981,-0.076262896,1.4938324
0.2296,-2.2383789,0.88830971,0.29868953,0.010238299,0.06506743,-0.075305728,1.4941322
0.2297,-2.2444781,0.83838276,0.27439904,0.0076875782,0.066586665,-0.074274243,1.4944164
0.2298,-2.2486368,0.78732894,0.24983776,0.0051292709,0.068040186,-0.073169457,1.4946843
0.2299,-2.2508509,0.73519943,0.22502992,0.0025659016,0.069426561,-0.071992463,1.4949352
0.23,-2.2511181,0.68204646,0.2,-6.405575e-16,0.07074442,-0.07074442,1.4951685
0.2301,-2.249438,0.62792325,0.1747727,-0.0025659016,0.071992463,-0.069426561,1.4953834
0.2302,-2.2458122,0.57288396,0.14937293,-0.0051292709,0.073169457,-0.068040186,1.4955793
0.2303,-2.2402442,0.51698364,0.12382574,-0.0076875782,0.074274243,-0.066586665,1.4957555
0.2304,-2.2327395,0.4602782,0.098156353,-0.010238299,0.075305728,-0.06506743,1.4959111
0.2305,-2.2233053,0.4028243,0.072390096,-0.012778916,0.076262896,-0.063483981,1.4960457
0.2306,-2.2119509,0.34467934,0.046552398,-0.015306921,0.077144802,-0.061837881,1.4961583
0.2307,-2.1986874,0.28590138,0.020668759,-0.01781982,0.077950575,-0.060130755,1.4962485
0.2308,-2.1835278,0.22654912,-0.0052352775,-0.020315134,0.078679421,-0.058364287,1.4963154
0.2309,-2.166487,0.16668176,-0.031134148,-0.022790398,0.079330619,-0.056540221,1.4963584
0.231,-2.1475818,0.10635905,-0.057002292,-0.025243172,0.079903527,-0.054660356,1.4963769
0.2311,-2.1268305,0.045641135,-0.082814182,-0.027671033,0.080397581,-0.052726548,1.4963701
0.2312,-2.1042538,-0.015411446,-0.10854434,-0.030071587,0.080812291,-0.050740705,1.4963375
0.2313,-2.0798737,-0.076737841,-0.13416739,-0.032442463,0.08114725,-0.048704787,1.4962784
0.2314,-2.0537141,-0.13827694,-0.15965802,-0.034781323,0.081402126,-0.046620804,1.4961922
0.2315,-2.0258009,-0.19996745,-0.18499109,-0.037085857,0.081576668,-0.044490811,1.4960784
0.2316,-1.9961613,-0.26174792,-0.2101416,-0.039353793,0.081670704,-0.042316911,1.4959363
0.2317,-1.9648246,-0.32355684,-0.23508473,-0.041582891,0.081684141,-0.04010125,1.4957656
