dataset,cell,alpha,Rx,snrV,snrI,n_trials,loc_mean_pct,loc_p95_pct,Rx_mean_pct,Rx_p95_pct
pscad,478,0.6,5000.0,inf,40.0,1,99.98333333333333,99.98333333333333,4.855767871980316,4.855767871980316
pscad,479,0.6,5000.0,inf,inf,1,99.98333333333333,99.98333333333333,4.84948910484085,4.84948910484085
pscad,480,0.7,100.0,20.0,20.0,1,5.603621639543865,5.603621639543865,7.617118819242307,7.617118819242307
pscad,481,0.7,100.0,20.0,30.0,1,8.5718446831374,8.5718446831374,7.55992765350274,7.55992765350274
pscad,482,0.7,100.0,20.0,40.0,1,5.694988489409557,5.694988489409557,7.673957960902186,7.673957960902186
pscad,483,0.7,100.0,20.0,inf,1,11.511789973202205,11.511789973202205,7.477010488834581,7.477010488834581
pscad,484,0.7,100.0,30.0,20.0,1,7.165164342660236,7.165164342660236,7.695599937748441,7.695599937748441
pscad,485,0.7,100.0,30.0,30.0,1,8.518289311360926,8.518289311360926,7.4723005719303615,7.4723005719303615
pscad,486,0.7,100.0,30.0,40.0,1,8.468940571194992,8.468940571194992,7.434067035925195,7.434067035925195
pscad,487,0.7,100.0,30.0,inf,1,7.166999706793227,7.166999706793227,7.507866073155242,7.507866073155242
pscad,488,0.7,100.0,40.0,20.0,1,5.59994166537706,5.59994166537706,7.64898593086697,7.64898593086697
pscad,489,0.7,100.0,40.0,30.0,1,8.517567602914065,8.517567602914065,7.494711662206441,7.494711662206441
pscad,490,0.7,100.0,40.0,40.0,1,9.892158600277178,9.892158600277178,7.511635375424561,7.511635375424561
pscad,491,0.7,100.0,40.0,inf,1,8.445051702565536,8.445051702565536,7.4986245900064,7.4986245900064
pscad,492,0.7,100.0,inf,20.0,1,9.969492363973883,9.969492363973883,7.4816620575735575,7.4816620575735575
pscad,493,0.7,100.0,inf,30.0,1,8.534571959111052,8.534571959111052,7.554488726336388,7.554488726336388
pscad,494,0.7,100.0,inf,40.0,1,8.575179082440417,8.575179082440417,7.496233660087967,7.496233660087967
pscad,495,0.7,100.0,inf,inf,1,9.748450674019923,9.748450674019923,7.509720919423544,7.509720919423544
pscad,496,0.7,500.0,20.0,20.0,1,25.74943780147443,25.74943780147443,0.6303231772431218,0.6303231772431218
pscad,497,0.7,500.0,20.0,30.0,1,6.847658601850579,6.847658601850579,0.9327234651789468,0.9327234651789468
pscad,498,0.7,500.0,20.0,40.0,1,4.697796103177887,4.697796103177887,1.0885947284479358,1.0885947284479358
pscad,499,0.7,500.0,20.0,inf,1,14.157270632783208,14.157270632783208,0.9613476860426772,0.9613476860426772
pscad,500,0.7,500.0,30.0,20.0,1,4.5724864073386025,4.5724864073386025,0.9917785712478235,0.9917785712478235
pscad,501,0.7,500.0,30.0,30.0,1,9.922958491663755,9.922958491663755,0.9445282698059941,0.9445282698059941
pscad,502,0.7,500.0,30.0,40.0,1,5.43577110046356,5.43577110046356,1.038105125452057,1.038105125452057
pscad,503,0.7,500.0,30.0,inf,1,7.429161677203327,7.429161677203327,0.9677541472073472,0.9677541472073472
pscad,504,0.7,500.0,40.0,20.0,1,26.796890495507473,26.796890495507473,1.2299513348471236,1.2299513348471236
pscad,505,0.7,500.0,40.0,30.0,1,2.6693769382543406,2.6693769382543406,0.9549469302882698,0.9549469302882698
pscad,506,0.7,500.0,40.0,40.0,1,5.496016693413661,5.496016693413661,0.9524766070512782,0.9524766070512782
pscad,507,0.7,500.0,40.0,inf,1,5.483986855732751,5.483986855732751,0.9733385508390938,0.9733385508390938
pscad,508,0.7,500.0,inf,20.0,1,23.490786939935735,23.490786939935735,0.9785160733528642,0.9785160733528642
pscad,509,0.7,500.0,inf,30.0,1,6.8828772962279405,6.8828772962279405,0.9178448091464247,0.9178448091464247
pscad,510,0.7,500.0,inf,40.0,1,2.5558488010752414,2.5558488010752414,0.9524671404817582,0.9524671404817582
pscad,511,0.7,500.0,inf,inf,1,2.656191371864284,2.656191371864284,0.9589758605524252,0.9589758605524252
pscad,512,0.7,1000.0,20.0,20.0,1,99.98571428571428,99.98571428571428,11.048613045102035,11.048613045102035
pscad,513,0.7,1000.0,20.0,30.0,1,99.98571428571428,99.98571428571428,11.017871045673655,11.017871045673655
pscad,514,0.7,1000.0,20.0,40.0,1,99.98571428571428,99.98571428571428,11.164476318099354,11.164476318099354
pscad,515,0.7,1000.0,20.0,inf,1,99.98571428571428,99.98571428571428,11.215750343474383,11.215750343474383
pscad,516,0.7,1000.0,30.0,20.0,1,99.98571428571428,99.98571428571428,11.116977882005484,11.116977882005484
pscad,517,0.7,1000.0,30.0,30.0,1,99.98571428571428,99.98571428571428,11.040947261626672,11.040947261626672
pscad,518,0.7,1000.0,30.0,40.0,1,99.98571428571428,99.98571428571428,11.093988740980036,11.093988740980036
pscad,519,0.7,1000.0,30.0,inf,1,99.98571428571428,99.98571428571428,10.994506270398995,10.994506270398995
pscad,520,0.7,1000.0,40.0,20.0,1,99.98571428571428,99.98571428571428,11.02340038759088,11.02340038759088
pscad,521,0.7,1000.0,40.0,30.0,1,99.98571428571428,99.98571428571428,11.058628703808518,11.058628703808518
pscad,522,0.7,1000.0,40.0,40.0,1,99.98571428571428,99.98571428571428,11.077633907029906,11.077633907029906
pscad,523,0.7,1000.0,40.0,inf,1,99.98571428571428,99.98571428571428,11.10463911997773,11.10463911997773
pscad,524,0.7,1000.0,inf,20.0,1,99.98571428571428,99.98571428571428,11.110599492828204,11.110599492828204
pscad,525,0.7,1000.0,inf,30.0,1,99.98571428571428,99.98571428571428,11.135173966012905,11.135173966012905
pscad,526,0.7,1000.0,inf,40.0,1,99.98571428571428,99.98571428571428,11.0937310812095,11.0937310812095
pscad,527,0.7,1000.0,inf,inf,1,0.8648342988454929,0.8648342988454929,12.06392667541645,12.06392667541645
pscad,528,0.7,2000.0,20.0,20.0,1,99.98571428571428,99.98571428571428,1.313367792825693,1.313367792825693
pscad,529,0.7,2000.0,20.0,30.0,1,4.632259363179474,4.632259363179474,0.986473645215051,0.986473645215051
pscad,530,0.7,2000.0,20.0,40.0,1,24.109300914513753,24.109300914513753,1.0967111786795953,1.0967111786795953
pscad,531,0.7,2000.0,20.0,inf,1,22.235690255748725,22.235690255748725,0.8102618564093632,0.8102618564093632
pscad,532,0.7,2000.0,30.0,20.0,1,42.842857142857156,42.842857142857156,1.2506370868636396,1.2506370868636396
pscad,533,0.7,2000.0,30.0,30.0,1,7.571976796645453,7.571976796645453,0.8743638575064552,0.8743638575064552
pscad,534,0.7,2000.0,30.0,40.0,1,0.023126683983647797,0.023126683983647797,1.0267908864804896,1.0267908864804896
pscad,535,0.7,2000.0,30.0,inf,1,0.022298940937827617,0.022298940937827617,0.9714072752261245,0.9714072752261245
pscad,536,0.7,2000.0,40.0,20.0,1,42.842857142857156,42.842857142857156,0.9796164788368742,0.9796164788368742
pscad,537,0.7,2000.0,40.0,30.0,1,21.098156708986547,21.098156708986547,0.9714642462502411,0.9714642462502411
pscad,538,0.7,2000.0,40.0,40.0,1,10.107369406698034,10.107369406698034,0.9407446724635861,0.9407446724635861
pscad,539,0.7,2000.0,40.0,inf,1,8.543946343411427,8.543946343411427,0.9708276131632487,0.9708276131632487
pscad,540,0.7,2000.0,inf,20.0,1,18.588064606285577,18.588064606285577,0.8574732970431569,0.8574732970431569
pscad,541,0.7,2000.0,inf,30.0,1,4.634162217249946,4.634162217249946,0.9736741411239904,0.9736741411239904
pscad,542,0.7,2000.0,inf,40.0,1,4.1462718678265675,4.1462718678265675,0.9686284463110496,0.9686284463110496
pscad,543,0.7,2000.0,inf,inf,1,8.35150898910348,8.35150898910348,0.9657939247410467,0.9657939247410467
pscad,544,0.7,5000.0,20.0,20.0,1,99.98571428571428,99.98571428571428,5.3030063667538885,5.3030063667538885
pscad,545,0.7,5000.0,20.0,30.0,1,99.98571428571428,99.98571428571428,4.749361629624418,4.749361629624418
pscad,546,0.7,5000.0,20.0,40.0,1,99.98571428571428,99.98571428571428,4.613737447049152,4.613737447049152
pscad,547,0.7,5000.0,20.0,inf,1,99.98571428571428,99.98571428571428,4.646528640799533,4.646528640799533
pscad,548,0.7,5000.0,30.0,20.0,1,99.98571428571428,99.98571428571428,4.943480597039615,4.943480597039615
pscad,549,0.7,5000.0,30.0,30.0,1,99.98571428571428,99.98571428571428,4.843307003015343,4.843307003015343
pscad,550,0.7,5000.0,30.0,40.0,1,99.98571428571428,99.98571428571428,4.802669940269825,4.802669940269825
pscad,551,0.7,5000.0,30.0,inf,1,99.98571428571428,99.98571428571428,4.896077210431395,4.896077210431395
pscad,552,0.7,5000.0,40.0,20.0,1,99.98571428571428,99.98571428571428,4.841109610254571,4.841109610254571
pscad,553,0.7,5000.0,40.0,30.0,1,99.98571428571428,99.98571428571428,4.924787856066523,4.924787856066523
pscad,554,0.7,5000.0,40.0,40.0,1,99.98571428571428,99.98571428571428,4.927481949536741,4.927481949536741
pscad,555,0.7,5000.0,40.0,inf,1,99.98571428571428,99.98571428571428,4.847279732382049,4.847279732382049
pscad,556,0.7,5000.0,inf,20.0,1,99.98571428571428,99.98571428571428,4.836080206680708,4.836080206680708
pscad,557,0.7,5000.0,inf,30.0,1,99.98571428571428,99.98571428571428,4.843352786325922,4.843352786325922
pscad,558,0.7,5000.0,inf,40.0,1,99.98571428571428,99.98571428571428,4.85077161856565,4.85077161856565
pscad,559,0.7,5000.0,inf,inf,1,99.98571428571428,99.98571428571428,4.859216385390482,4.859216385390482
pscad,560,0.8,100.0,20.0,20.0,1,7.658034549472115,7.658034549472115,7.5190147150393045,7.5190147150393045
pscad,561,0.8,100.0,20.0,30.0,1,6.3350109666995,6.3350109666995,7.456421595578718,7.456421595578718
pscad,562,0.8,100.0,20.0,40.0,1,8.85824585746929,8.85824585746929,7.560967294161401,7.560967294161401
pscad,563,0.8,100.0,20.0,inf,1,10.178777879796845,10.178777879796845,7.590361997226055,7.590361997226055
pscad,564,0.8,100.0,30.0,20.0,1,6.353860238431805,6.353860238431805,7.738396327293729,7.738396327293729
pscad,565,0.8,100.0,30.0,30.0,1,8.794053022587761,8.794053022587761,7.503092481263436,7.503092481263436
pscad,566,0.8,100.0,30.0,40.0,1,7.6992202145137885,7.6992202145137885,7.492310136850051,7.492310136850051
pscad,567,0.8,100.0,30.0,inf,1,6.405236750011658,6.405236750011658,7.4721884702024965,7.4721884702024965
pscad,568,0.8,100.0,40.0,20.0,1,5.0322139436710245,5.0322139436710245,7.460202258568429,7.460202258568429
pscad,569,0.8,100.0,40.0,30.0,1,6.3156464857246775,6.3156464857246775,7.467092807172421,7.467092807172421
pscad,570,0.8,100.0,40.0,40.0,1,7.537414792040966,7.537414792040966,7.500517804849337,7.500517804849337
pscad,571,0.8,100.0,40.0,inf,1,7.560714205647591,7.560714205647591,7.508087838027478,7.508087838027478
pscad,572,0.8,100.0,inf,20.0,1,5.045737040273847,5.045737040273847,7.538457752215025,7.538457752215025
pscad,573,0.8,100.0,inf,30.0,1,8.828169576766825,8.828169576766825,7.555546866882694,7.555546866882694
pscad,574,0.8,100.0,inf,40.0,1,7.643846732041576,7.643846732041576,7.485334517707215,7.485334517707215
pscad,575,0.8,100.0,inf,inf,1,8.679624331083712,8.679624331083712,7.510117395173368,7.510117395173368
pscad,576,0.8,500.0,20.0,20.0,1,24.987499999999994,24.987499999999994,1.0386242761845437,1.0386242761845437
pscad,577,0.8,500.0,20.0,30.0,1,24.987499999999994,24.987499999999994,0.9973526754979503,0.9973526754979503
pscad,578,0.8,500.0,20.0,40.0,1,16.61197534845947,16.61197534845947,1.151198774375621,1.151198774375621
pscad,579,0.8,500.0,20.0,inf,1,4.881328528668599,4.881328528668599,0.8059557186844813,0.8059557186844813
pscad,580,0.8,500.0,30.0,20.0,1,24.192704583620053,24.192704583620053,1.23367656211301,1.23367656211301
pscad,581,0.8,500.0,30.0,30.0,1,1.274096045128306,1.274096045128306,1.0039668110559206,1.0039668110559206
pscad,582,0.8,500.0,30.0,40.0,1,2.5049451844999515,2.5049451844999515,0.9142962827157362,0.9142962827157362
pscad,583,0.8,500.0,30.0,inf,1,4.982932555403788,4.982932555403788,0.954676264123077,0.954676264123077
pscad,584,0.8,500.0,40.0,20.0,1,9.067294627936748,9.067294627936748,1.0791528587127117,1.0791528587127117
pscad,585,0.8,500.0,40.0,30.0,1,1.1110714217191786,1.1110714217191786,1.0157423687581513,1.0157423687581513
pscad,586,0.8,500.0,40.0,40.0,1,7.376469590835919,7.376469590835919,0.9805341723827723,0.9805341723827723
pscad,587,0.8,500.0,40.0,inf,1,3.671502053129008,3.671502053129008,0.9669778145013652,0.9669778145013652
pscad,588,0.8,500.0,inf,20.0,1,3.96719203827689,3.96719203827689,1.0761819038987255,1.0761819038987255
pscad,589,0.8,500.0,inf,30.0,1,8.687656378785906,8.687656378785906,0.998592577652255,0.998592577652255
pscad,590,0.8,500.0,inf,40.0,1,3.66780499255448,3.66780499255448,0.9598869250908706,0.9598869250908706
pscad,591,0.8,500.0,inf,inf,1,3.620656945590522,3.620656945590522,0.9616759132981656,0.9616759132981656
pscad,592,0.8,1000.0,20.0,20.0,1,99.98750000000001,99.98750000000001,11.132851019175803,11.132851019175803
pscad,593,0.8,1000.0,20.0,30.0,1,99.98750000000001,99.98750000000001,11.237118560222028,11.237118560222028
pscad,594,0.8,1000.0,20.0,40.0,1,24.987499999999994,24.987499999999994,11.116470578218264,11.116470578218264
pscad,595,0.8,1000.0,20.0,inf,1,99.98750000000001,99.98750000000001,11.041586340731884,11.041586340731884
pscad,596,0.8,1000.0,30.0,20.0,1,24.987499999999994,24.987499999999994,11.073504047407935,11.073504047407935
pscad,597,0.8,1000.0,30.0,30.0,1,99.98750000000001,99.98750000000001,11.017862067651448,11.017862067651448
pscad,598,0.8,1000.0,30.0,40.0,1,99.98750000000001,99.98750000000001,11.02615868418734,11.02615868418734
pscad,599,0.8,1000.0,30.0,inf,1,99.98750000000001,99.98750000000001,11.094073329015908,11.094073329015908
pscad,600,0.8,1000.0,40.0,20.0,1,24.987499999999994,24.987499999999994,11.03712431549169,11.03712431549169
pscad,601,0.8,1000.0,40.0,30.0,1,99.98750000000001,99.98750000000001,11.077157268735744,11.077157268735744
pscad,602,0.8,1000.0,40.0,40.0,1,99.98750000000001,99.98750000000001,11.061200690547548,11.061200690547548
pscad,603,0.8,1000.0,40.0,inf,1,99.98750000000001,99.98750000000001,11.05473252721938,11.05473252721938
pscad,604,0.8,1000.0,inf,20.0,1,99.98750000000001,99.98750000000001,11.11263022774491,11.11263022774491
pscad,605,0.8,1000.0,inf,30.0,1,24.987499999999994,24.987499999999994,11.070464736148278,11.070464736148278
pscad,606,0.8,1000.0,inf,40.0,1,99.98750000000001,99.98750000000001,11.099549849779077,11.099549849779077
pscad,607,0.8,1000.0,inf,inf,1,8.835885889484375,8.835885889484375,12.068183526152257,12.068183526152257
pscad,608,0.8,2000.0,20.0,20.0,1,35.610106215999494,35.610106215999494,0.8684314820267673,0.8684314820267673
pscad,609,0.8,2000.0,20.0,30.0,1,24.987499999999994,24.987499999999994,1.0703255189446963,1.0703255189446963
pscad,610,0.8,2000.0,20.0,40.0,1,45.95292927117967,45.95292927117967,0.8593946782651074,0.8593946782651074
pscad,611,0.8,2000.0,20.0,inf,1,24.946644528277258,24.946644528277258,0.9359891525310104,0.9359891525310104
pscad,612,0.8,2000.0,30.0,20.0,1,23.82957836817308,23.82957836817308,0.9781783711394155,0.9781783711394155
pscad,613,0.8,2000.0,30.0,30.0,1,24.987499999999994,24.987499999999994,1.0376262525969877,1.0376262525969877
pscad,614,0.8,2000.0,30.0,40.0,1,22.307231633651597,22.307231633651597,1.0169669138815265,1.0169669138815265
pscad,615,0.8,2000.0,30.0,inf,1,6.082490145092891,6.082490145092891,0.924841982239218,0.924841982239218
pscad,616,0.8,2000.0,40.0,20.0,1,16.626753633775525,16.626753633775525,1.1726858532898745,1.1726858532898745
pscad,617,0.8,2000.0,40.0,30.0,1,25.419762297275813,25.419762297275813,1.0569624373089823,1.0569624373089823
pscad,618,0.8,2000.0,40.0,40.0,1,1.130924422641552,1.130924422641552,0.9580664366752671,0.9580664366752671
pscad,619,0.8,2000.0,40.0,inf,1,2.3682495981838385,2.3682495981838385,0.9822706205853023,0.9822706205853023
pscad,620,0.8,2000.0,inf,20.0,1,15.022532386463809,15.022532386463809,0.7997780268142265,0.7997780268142265
pscad,621,0.8,2000.0,inf,30.0,1,9.553884626747111,9.553884626747111,0.9096061492595027,0.9096061492595027
pscad,622,0.8,2000.0,inf,40.0,1,4.678079849496363,4.678079849496363,0.968094213162874,0.968094213162874
pscad,623,0.8,2000.0,inf,inf,1,1.2558665536037683,1.2558665536037683,0.9636087721949821,0.9636087721949821
pscad,624,0.8,5000.0,20.0,20.0,1,99.98750000000001,99.98750000000001,4.417785460494415,4.417785460494415
pscad,625,0.8,5000.0,20.0,30.0,1,99.98750000000001,99.98750000000001,4.813124070946451,4.813124070946451
pscad,626,0.8,5000.0,20.0,40.0,1,99.98750000000001,99.98750000000001,4.79366689103188,4.79366689103188
pscad,627,0.8,5000.0,20.0,inf,1,99.98750000000001,99.98750000000001,5.0420190202095725,5.0420190202095725
pscad,628,0.8,5000.0,30.0,20.0,1,99.98750000000001,99.98750000000001,5.191317875449149,5.191317875449149
pscad,629,0.8,5000.0,30.0,30.0,1,99.98750000000001,99.98750000000001,4.699664832352028,4.699664832352028
pscad,630,0.8,5000.0,30.0,40.0,1,99.98750000000001,99.98750000000001,4.802841743789231,4.802841743789231
pscad,631,0.8,5000.0,30.0,inf,1,99.98750000000001,99.98750000000001,4.7947275812005685,4.7947275812005685
pscad,632,0.8,5000.0,40.0,20.0,1,99.98750000000001,99.98750000000001,4.751238317077878,4.751238317077878
pscad,633,0.8,5000.0,40.0,30.0,1,99.98750000000001,99.98750000000001,4.909960099740529,4.909960099740529
pscad,634,0.8,5000.0,40.0,40.0,1,99.98750000000001,99.98750000000001,4.894029895671247,4.894029895671247
pscad,635,0.8,5000.0,40.0,inf,1,99.98750000000001,99.98750000000001,4.877705585906515,4.877705585906515
pscad,636,0.8,5000.0,inf,20.0,1,99.98750000000001,99.98750000000001,4.653347929705469,4.653347929705469
pscad,637,0.8,5000.0,inf,30.0,1,99.98750000000001,99.98750000000001,4.863301736648209,4.863301736648209
pscad,638,0.8,5000.0,inf,40.0,1,99.98750000000001,99.98750000000001,4.878550936456049,4.878550936456049
pscad,639,0.8,5000.0,inf,inf,1,99.98750000000001,99.98750000000001,4.865425193869687,4.865425193869687
pscad,640,0.9,100.0,20.0,20.0,1,2.3616609277244467,2.3616609277244467,7.262681344634785,7.262681344634785
pscad,641,0.9,100.0,20.0,30.0,1,10.995016100212807,10.995016100212807,7.52789491888369,7.52789491888369
pscad,642,0.9,100.0,20.0,40.0,1,10.423052333474946,10.423052333474946,7.453637911523756,7.453637911523756
pscad,643,0.9,100.0,20.0,inf,1,3.5849319430640354,3.5849319430640354,7.4100077252552845,7.4100077252552845
pscad,644,0.9,100.0,30.0,20.0,1,5.793479097294761,5.793479097294761,7.655042148766029,7.655042148766029
pscad,645,0.9,100.0,30.0,30.0,1,7.94709639300897,7.94709639300897,7.467213029571767,7.467213029571767
pscad,646,0.9,100.0,30.0,40.0,1,6.930842670169918,6.930842670169918,7.407737917674268,7.407737917674268
pscad,647,0.9,100.0,30.0,inf,1,6.828106103695886,6.828106103695886,7.563546519964164,7.563546519964164
pscad,648,0.9,100.0,40.0,20.0,1,5.722488447284377,5.722488447284377,7.464883112316244,7.464883112316244
pscad,649,0.9,100.0,40.0,30.0,1,8.007376060101404,8.007376060101404,7.521938113297921,7.521938113297921
pscad,650,0.9,100.0,40.0,40.0,1,6.867595520525553,6.867595520525553,7.489433380838009,7.489433380838009
pscad,651,0.9,100.0,40.0,inf,1,6.847639437109445,6.847639437109445,7.49602818969521,7.49602818969521
pscad,652,0.9,100.0,inf,20.0,1,7.9707285265464805,7.9707285265464805,7.612926841861863,7.612926841861863
pscad,653,0.9,100.0,inf,30.0,1,7.998992783974028,7.998992783974028,7.49213951560388,7.49213951560388
pscad,654,0.9,100.0,inf,40.0,1,6.815393003598212,6.815393003598212,7.506429888715644,7.506429888715644
pscad,655,0.9,100.0,inf,inf,1,7.847495521077601,7.847495521077601,7.510604243568353,7.510604243568353
pscad,656,0.9,500.0,20.0,20.0,1,8.963170222192803,8.963170222192803,1.0051377304860012,1.0051377304860012
pscad,657,0.9,500.0,20.0,30.0,1,11.099999999999998,11.099999999999998,1.1102367339930879,1.1102367339930879
pscad,658,0.9,500.0,20.0,40.0,1,10.949821419632768,10.949821419632768,0.7763447781450736,0.7763447781450736
pscad,659,0.9,500.0,20.0,inf,1,4.543587070219907,4.543587070219907,0.8907188962462783,0.8907188962462783
pscad,660,0.9,500.0,30.0,20.0,1,6.732828379310909,6.732828379310909,1.0577517566962455,1.0577517566962455
pscad,661,0.9,500.0,30.0,30.0,1,4.539707667942563,4.539707667942563,0.9597582112842474,0.9597582112842474
pscad,662,0.9,500.0,30.0,40.0,1,2.2427494052883468,2.2427494052883468,0.9303672266163971,0.9303672266163971
pscad,663,0.9,500.0,30.0,inf,1,7.765614374646833,7.765614374646833,0.9490864845068131,0.9490864845068131
pscad,664,0.9,500.0,40.0,20.0,1,11.099999999999998,11.099999999999998,0.9504870950140457,0.9504870950140457
pscad,665,0.9,500.0,40.0,30.0,1,10.263592132139639,10.263592132139639,0.9677586687020948,0.9677586687020948
pscad,666,0.9,500.0,40.0,40.0,1,6.695501588334972,6.695501588334972,0.9651865952900494,0.9651865952900494
pscad,667,0.9,500.0,40.0,inf,1,4.419094525196399,4.419094525196399,0.9540232040708474,0.9540232040708474
pscad,668,0.9,500.0,inf,20.0,1,12.413446324372629,12.413446324372629,0.9340340123342343,0.9340340123342343
pscad,669,0.9,500.0,inf,30.0,1,4.482747508035949,4.482747508035949,1.0418229205472471,1.0418229205472471
pscad,670,0.9,500.0,inf,40.0,1,4.534450609592887,4.534450609592887,0.9669436187923225,0.9669436187923225
pscad,671,0.9,500.0,inf,inf,1,3.436250403230466,3.436250403230466,0.9631027297196055,0.9631027297196055
pscad,672,0.9,1000.0,20.0,20.0,1,8.892854339000026,8.892854339000026,12.419538115052593,12.419538115052593
pscad,673,0.9,1000.0,20.0,30.0,1,11.099999999999998,11.099999999999998,11.077898178008967,11.077898178008967
pscad,674,0.9,1000.0,20.0,40.0,1,99.9888888888889,99.9888888888889,11.095545547692963,11.095545547692963
pscad,675,0.9,1000.0,20.0,inf,1,11.099999999999998,11.099999999999998,10.943461615676016,10.943461615676016
pscad,676,0.9,1000.0,30.0,20.0,1,99.9888888888889,99.9888888888889,11.170439857931616,11.170439857931616
pscad,677,0.9,1000.0,30.0,30.0,1,99.9888888888889,99.9888888888889,11.115868997768814,11.115868997768814
pscad,678,0.9,1000.0,30.0,40.0,1,11.099999999999998,11.099999999999998,11.020412251222773,11.020412251222773
pscad,679,0.9,1000.0,30.0,inf,1,11.099999999999998,11.099999999999998,11.007899035560502,11.007899035560502
pscad,680,0.9,1000.0,40.0,20.0,1,99.9888888888889,99.9888888888889,11.165949042573539,11.165949042573539
pscad,681,0.9,1000.0,40.0,30.0,1,11.099999999999998,11.099999999999998,11.03607250329352,11.03607250329352
pscad,682,0.9,1000.0,40.0,40.0,1,99.9888888888889,99.9888888888889,11.09370044684897,11.09370044684897
pscad,683,0.9,1000.0,40.0,inf,1,99.9888888888889,99.9888888888889,11.0845752231363,11.0845752231363
pscad,684,0.9,1000.0,inf,20.0,1,11.099999999999998,11.099999999999998,11.11105769117371,11.11105769117371
pscad,685,0.9,1000.0,inf,30.0,1,11.099999999999998,11.099999999999998,11.010026941064382,11.010026941064382
pscad,686,0.9,1000.0,inf,40.0,1,11.099999999999998,11.099999999999998,11.02836587656385,11.02836587656385
pscad,687,0.9,1000.0,inf,inf,1,16.413319099343934,16.413319099343934,12.077295706939367,12.077295706939367
pscad,688,0.9,2000.0,20.0,20.0,1,11.099999999999998,11.099999999999998,0.5641863845246349,0.5641863845246349
pscad,689,0.9,2000.0,20.0,30.0,1,13.330487324536627,13.330487324536627,0.8554537394097792,0.8554537394097792
pscad,690,0.9,2000.0,20.0,40.0,1,6.563036146435436,6.563036146435436,0.6132943664527261,0.6132943664527261
pscad,691,0.9,2000.0,20.0,inf,1,46.14246515576119,46.14246515576119,0.9204512135013602,0.9204512135013602
pscad,692,0.9,2000.0,30.0,20.0,1,52.9943932425318,52.9943932425318,0.9100592580270245,0.9100592580270245
pscad,693,0.9,2000.0,30.0,30.0,1,11.099999999999998,11.099999999999998,1.159118191788582,1.159118191788582
pscad,694,0.9,2000.0,30.0,40.0,1,0.1615515014068548,0.1615515014068548,0.8568153059182692,0.8568153059182692
pscad,695,0.9,2000.0,30.0,inf,1,11.099999999999998,11.099999999999998,1.0795978068978684,1.0795978068978684
pscad,696,0.9,2000.0,40.0,20.0,1,19.792678113701925,19.792678113701925,0.7226014838546234,0.7226014838546234
pscad,697,0.9,2000.0,40.0,30.0,1,8.920776969485603,8.920776969485603,0.9371150019778838,0.9371150019778838
pscad,698,0.9,2000.0,40.0,40.0,1,5.8428120368451255,5.8428120368451255,0.966437310520007,0.966437310520007
pscad,699,0.9,2000.0,40.0,inf,1,2.61273529654793,2.61273529654793,0.9730087629166292,0.9730087629166292
pscad,700,0.9,2000.0,inf,20.0,1,11.099999999999998,11.099999999999998,0.9252800717493528,0.9252800717493528
pscad,701,0.9,2000.0,inf,30.0,1,0.3521670551495104,0.3521670551495104,0.9624911950204137,0.9624911950204137
pscad,702,0.9,2000.0,inf,40.0,1,0.3217068511938888,0.3217068511938888,0.9353328503852822,0.9353328503852822
pscad,703,0.9,2000.0,inf,inf,1,2.8502828029343243,2.8502828029343243,0.964092920695623,0.964092920695623
pscad,704,0.9,5000.0,20.0,20.0,1,99.9888888888889,99.9888888888889,4.08003889782116,4.08003889782116
pscad,705,0.9,5000.0,20.0,30.0,1,99.9888888888889,99.9888888888889,4.928730283993918,4.928730283993918
pscad,706,0.9,5000.0,20.0,40.0,1,99.9888888888889,99.9888888888889,4.419426663953073,4.419426663953073
pscad,707,0.9,5000.0,20.0,inf,1,99.9888888888889,99.9888888888889,4.398790926101883,4.398790926101883
pscad,708,0.9,5000.0,30.0,20.0,1,99.9888888888889,99.9888888888889,4.935897886273633,4.935897886273633
pscad,709,0.9,5000.0,30.0,30.0,1,99.9888888888889,99.9888888888889,4.955112885260351,4.955112885260351
pscad,710,0.9,5000.0,30.0,40.0,1,99.9888888888889,99.9888888888889,4.977681537241515,4.977681537241515
pscad,711,0.9,5000.0,30.0,inf,1,99.9888888888889,99.9888888888889,4.783624452757558,4.783624452757558
pscad,712,0.9,5000.0,40.0,20.0,1,11.099999999999998,11.099999999999998,5.023365343232435,5.023365343232435
pscad,713,0.9,5000.0,40.0,30.0,1,99.9888888888889,99.9888888888889,4.860642333500018,4.860642333500018
pscad,714,0.9,5000.0,40.0,40.0,1,99.9888888888889,99.9888888888889,4.874383900990451,4.874383900990451
pscad,715,0.9,5000.0,40.0,inf,1,99.9888888888889,99.9888888888889,4.894027775336071,4.894027775336071
pscad,716,0.9,5000.0,inf,20.0,1,99.9888888888889,99.9888888888889,4.524616788905769,4.524616788905769
pscad,717,0.9,5000.0,inf,30.0,1,99.9888888888889,99.9888888888889,4.827106588794104,4.827106588794104
pscad,718,0.9,5000.0,inf,40.0,1,99.9888888888889,99.9888888888889,4.8679178419337585,4.8679178419337585
pscad,719,0.9,5000.0,inf,inf,1,99.9888888888889,99.9888888888889,4.868118486794956,4.868118486794956
emtp,0,0.1,100.0,20.0,20.0,1,13.012539868377123,13.012539868377123,7.654985545915806,7.654985545915806
emtp,1,0.1,100.0,20.0,30.0,1,32.69871582647004,32.69871582647004,7.449647391370163,7.449647391370163
