trial,profile,fault_bus,alpha_true,Rx_true,snr_v_db,snr_i_db,alpha_hat_emanuel,Rx_hat_emanuel,loc_err_emanuel,Rx_err_emanuel,alpha_hat_torres,Rx_hat_torres,loc_err_torres,Rx_err_torres,delta_loc_err_pct,delta_Rx_err_pct
0,sand,bus_01,0.5,500.0,30.0,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,878.9979333895575,99.98,75.7995866779115,0.0,44.773875306001315
0,concrete,bus_01,0.5,500.0,30.0,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,665.9994224438914,99.98,33.199884488778274,0.0,2.1741731168680865
0,tree,bus_01,0.5,500.0,30.0,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,888.1355446391187,99.98,77.62710892782376,0.0,46.601397555913564
0,sand,bus_01,0.5,500.0,30.0,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,872.6329932313052,99.98,74.52659864626105,0.0,43.50088727435086
0,concrete,bus_01,0.5,500.0,30.0,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,666.559677183562,99.98,33.3119354367124,0.0,2.286224064802216
0,tree,bus_01,0.5,500.0,30.0,inf,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,891.0191965546918,99.98,78.20383931093836,0.0,47.17812793902817
0,sand,bus_01,0.5,500.0,30.0,inf,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,886.1801061509758,99.98,77.23602123019515,0.0,46.21030985828496
0,concrete,bus_01,0.5,500.0,30.0,inf,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,665.8871442900281,99.98,33.17742885800563,0.0,2.151717486095439
0,tree,bus_01,0.5,500.0,40.0,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,898.6752927968129,99.98,79.73505855936257,0.0,48.70934718745238
0,sand,bus_01,0.5,500.0,40.0,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,894.568685976616,99.98,78.91373719532321,0.0,47.88802582341302
0,concrete,bus_01,0.5,500.0,40.0,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,665.7502242249126,99.98,33.15004484498252,0.0,2.12433347307233
0,tree,bus_01,0.5,500.0,40.0,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,879.6676271462404,99.98,75.93352542924808,0.0,44.90781405733789
0,sand,bus_01,0.5,500.0,40.0,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,883.3049653154634,99.98,76.66099306309269,0.0,45.6352816911825
0,concrete,bus_01,0.5,500.0,40.0,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,665.6160143993012,99.98,33.12320287986024,0.0,2.09749150795005
0,tree,bus_01,0.5,500.0,40.0,inf,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,889.9702454279412,99.98,77.99404908558824,0.0,46.96833771367805
0,sand,bus_01,0.5,500.0,40.0,inf,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,889.2911209076826,99.98,77.85822418153653,0.0,46.83251280962634
0,concrete,bus_01,0.5,500.0,40.0,inf,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,667.4751609714671,99.98,33.49503219429341,0.0,2.469320822383221
0,tree,bus_01,0.5,500.0,inf,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,873.4188367632901,99.98,74.68376735265802,0.0,43.65805598074783
0,sand,bus_01,0.5,500.0,inf,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,898.3234996049621,99.98,79.6646999209924,0.0,48.638988549082214
0,concrete,bus_01,0.5,500.0,inf,30.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,664.6920893025074,99.98,32.938417860501474,0.0,1.9127064885912866
0,tree,bus_01,0.5,500.0,inf,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,882.816625273128,99.98,76.56332505462561,0.0,45.53761368271542
0,sand,bus_01,0.5,500.0,inf,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,889.9727244045218,99.98,77.99454488090437,0.0,46.96883350899418
0,concrete,bus_01,0.5,500.0,inf,40.0,0.9999,655.1285568595509,99.98,31.025711371910187,0.9999,666.3949320971432,99.98,33.278986419428634,0.0,2.2532750475184464
0,tree,bus_01,0.5,500.0,inf,inf,0.9999,658.894800055674,99.98,31.77896001113479,0.9999,885.1617911793867,99.98,77.03235823587734,0.0,45.253398224742554
0,sand,bus_01,0.5,500.0,inf,inf,0.9999,658.894800055674,99.98,31.77896001113479,0.9999,1123.7742735675354,99.98,124.75485471350707,0.0,92.97589470237229
0,concrete,bus_01,0.5,500.0,inf,inf,0.9999,658.894800055674,99.98,31.77896001113479,0.9999,664.4612433461025,99.98,32.8922486692205,0.0,1.113288658085711
0,tree,bus_01,0.5,1000.0,20.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1583.5122753425508,99.98,58.35122753425508,0.0,43.211687601610386
0,sand,bus_01,0.5,1000.0,20.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
0,concrete,bus_01,0.5,1000.0,20.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1175.5703650366836,99.98,17.557036503668357,0.0,2.4174965710236602
0,tree,bus_01,0.5,1000.0,20.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1612.3488710177098,99.98,61.23488710177098,0.0,46.095347169126285
0,sand,bus_01,0.5,1000.0,20.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
0,concrete,bus_01,0.5,1000.0,20.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1180.1573520689446,99.98,18.015735206894465,0.0,2.8761952742497687
0,tree,bus_01,0.5,1000.0,20.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
0,sand,bus_01,0.5,1000.0,20.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
0,concrete,bus_01,0.5,1000.0,20.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1192.6412769844749,99.98,19.264127698447485,0.0,4.124587765802788
0,tree,bus_01,0.5,1000.0,30.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1624.9712548783318,99.98,62.49712548783318,0.0,47.357585555188486
0,sand,bus_01,0.5,1000.0,30.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
0,concrete,bus_01,0.5,1000.0,30.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1189.4763610613702,99.98,18.94763610613702,0.0,3.8080961734923218
0,tree,bus_01,0.5,1000.0,30.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
0,sand,bus_01,0.5,1000.0,30.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
0,concrete,bus_01,0.5,1000.0,30.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1190.241136139406,99.98,19.024113613940607,0.0,3.88457368129591
0,tree,bus_01,0.5,1000.0,30.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1584.8287825992832,99.98,58.48287825992831,0.0,43.34333832728362
0,sand,bus_01,0.5,1000.0,30.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
0,concrete,bus_01,0.5,1000.0,30.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1194.5521453017036,99.98,19.45521453017036,0.0,4.315674597525662
0,tree,bus_01,0.5,1000.0,40.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1541.48923597359,99.98,54.148923597358994,0.0,39.0093836647143
0,sand,bus_01,0.5,1000.0,40.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
