t,ia,ib,ic,va,vb,vc,i_rms
0.4164,-2.3788142,1.0485241,1.3302901,0.11326086,-0.32225866,0.2089978,2.4484577
0.4165,-2.3780891,1.0483342,1.3297548,0.11314393,-0.32185651,0.20871258,2.4477795
0.4166,-2.3773639,1.0481443,1.3292196,0.113027,-0.32145437,0.20842736,2.4471007
0.4167,-2.3766385,1.0479555,1.3286831,0.11290937,-0.32105178,0.20814241,2.4464213
0.4168,-2.3759105,1.0477795,1.3281311,0.1127827,-0.32064356,0.20786087,2.4457415
0.4169,-2.3751825,1.0476035,1.3275791,0.11265602,-0.32023535,0.20757933,2.4450611
0.417,-2.3744545,1.0474275,1.3270271,0.11252934,-0.31982713,0.20729778,2.4443802
0.4171,-2.3737265,1.0472515,1.3264751,0.11240267,-0.31941891,0.20701624,2.4436987
0.4172,-2.3729985,1.0470754,1.325923,0.11227599,-0.31901069,0.2067347,2.4430167
0.4173,-2.3722705,1.0468994,1.325371,0.11214931,-0.31860247,0.20645316,2.4423342
0.4174,-2.3715425,1.0467234,1.324819,0.11202264,-0.31819426,0.20617162,2.4416512
0.4175,-2.3708145,1.0465474,1.324267,0.11189596,-0.31778604,0.20589008,2.4409676
0.4176,-2.3700865,1.0463714,1.323715,0.11176928,-0.31737782,0.20560854,2.4402835
0.4177,-2.3693583,1.0461965,1.3231618,0.11164189,-0.31696917,0.20532728,2.4395989
0.4178,-2.3686278,1.0460349,1.3225929,0.11150525,-0.31655495,0.2050497,2.4389138
0.4179,-2.3678973,1.0458733,1.322024,0.11136862,-0.31614073,0.20477211,2.4382282
0.418,-2.3671668,1.0457117,1.3214552,0.11123198,-0.31572651,0.20449453,2.4375421
0.4181,-2.3664364,1.0455501,1.3208863,0.11109534,-0.31531229,0.20421694,2.4368554
0.4182,-2.3657059,1.0453885,1.3203174,0.11095871,-0.31489807,0.20393936,2.4361683
0.4183,-2.3649754,1.0452269,1.3197485,0.11082207,-0.31448385,0.20366177,2.4354807
0.4184,-2.3642449,1.0450653,1.3191796,0.11068544,-0.31406962,0.20338419,2.4347925
0.4185,-2.3635144,1.0449037,1.3186107,0.1105488,-0.3136554,0.2031066,2.4341039
0.4186,-2.3627839,1.0447421,1.3180418,0.11041216,-0.31324118,0.20282902,2.4334147
0.4187,-2.3620533,1.0445816,1.3174717,0.1102748,-0.31282654,0.20255174,2.4327251
0.4188,-2.3613207,1.0444349,1.3168858,0.11012799,-0.31240639,0.2022784,2.4320349
0.4189,-2.3605881,1.0442882,1.3162999,0.10998119,-0.31198625,0.20200506,2.4313443
0.419,-2.3598556,1.0441416,1.315714,0.10983438,-0.3115661,0.20173172,2.4306532
0.4191,-2.359123,1.0439949,1.3151281,0.10968757,-0.31114595,0.20145838,2.4299616
0.4192,-2.3583904,1.0438482,1.3145422,0.10954077,-0.31072581,0.20118504,2.4292695
0.4193,-2.3576578,1.0437016,1.3139562,0.10939396,-0.31030566,0.2009117,2.428577
0.4194,-2.3569252,1.0435549,1.3133703,0.10924716,-0.30988552,0.20063836,2.427884
0.4195,-2.3561927,1.0434082,1.3127844,0.10910035,-0.30946537,0.20036502,2.4271904
0.4196,-2.3554601,1.0432616,1.3121985,0.10895355,-0.30904523,0.20009168,2.4264964
0.4197,-2.3547274,1.043116,1.3116114,0.108806,-0.30862466,0.19981867,2.425802
0.4198,-2.3539931,1.0429848,1.3110083,0.10864881,-0.30819868,0.19954986,2.425107
0.4199,-2.3532588,1.0428536,1.3104052,0.10849163,-0.30777269,0.19928106,2.4244117
0.42,-2.3525245,1.0427224,1.3098021,0.10833445,-0.30734671,0.19901226,2.4237158
0.4201,-2.3517902,1.0425912,1.309199,0.10817727,-0.30692073,0.19874346,2.4230195
0.4202,-2.3510559,1.04246,1.308596,0.10802009,-0.30649474,0.19847466,2.4223228
0.4203,-2.3503216,1.0423288,1.3079929,0.10786291,-0.30606876,0.19820585,2.4216255
0.4204,-2.3495873,1.0421975,1.3073898,0.10770572,-0.30564278,0.19793705,2.4209279
0.4205,-2.3488531,1.0420663,1.3067867,0.10754854,-0.30521679,0.19766825,2.4202297
0.4206,-2.3481188,1.0419351,1.3061836,0.10739136,-0.30479081,0.19739945,2.4195312
0.4207,-2.3473844,1.0418051,1.3055793,0.10723342,-0.30436441,0.19713099,2.4188321
0.4208,-2.3466488,1.0416898,1.304959,0.10706566,-0.30393269,0.19686703,2.4181327
0.4209,-2.3459132,1.0415746,1.3043386,0.1068979,-0.30350096,0.19660307,2.4174328
0.421,-2.3451776,1.0414594,1.3037182,0.10673014,-0.30306924,0.1963391,2.4167324
0.4211,-2.344442,1.0413442,1.3030979,0.10656238,-0.30263751,0.19607514,2.4160317
0.4212,-2.3437064,1.041229,1.3024775,0.10639461,-0.30220579,0.19581117,2.4153305
0.4213,-2.3429709,1.0411137,1.3018571,0.10622685,-0.30177406,0.19554721,2.4146289
0.4214,-2.3422353,1.0409985,1.3012368,0.10605909,-0.30134234,0.19528325,2.4139268
0.4215,-2.3414997,1.0408833,1.3006164,0.10589133,-0.30091061,0.19501928,2.4132243
0.4216,-2.3407641,1.0407681,1.299996,0.10572357,-0.30047889,0.19475532,2.4125214
0.4217,-2.3400285,1.040654,1.2993744,0.10555503,-0.30004676,0.19449172,2.4118181
0.4218,-2.339292,1.0405553,1.2987366,0.10537649,-0.2996094,0.19423291,2.4111143
0.4219,-2.3385555,1.0404567,1.2980989,0.10519795,-0.29917204,0.19397409,2.4104102
0.422,-2.3378191,1.040358,1.2974611,0.10501941,-0.29873468,0.19371527,2.4097056
0.4221,-2.3370826,1.0402593,1.2968234,0.10484087,-0.29829732,0.19345645,2.4090007
0.4222,-2.3363462,1.0401606,1.2961856,0.10466233,-0.29785996,0.19319763,2.4082953
0.4223,-2.3356097,1.0400619,1.2955478,0.10448379,-0.2974226,0.19293881,2.4075895
0.4224,-2.3348733,1.0399632,1.2949101,0.10430525,-0.29698524,0.19267999,2.4068834
0.4225,-2.3341368,1.0398645,1.2942723,0.10412671,-0.29654788,0.19242117,2.4061768
0.4226,-2.3334003,1.0397658,1.2936346,0.10394817,-0.29611052,0.19216235,2.4054699
0.4227,-2.3326639,1.0396683,1.2929955,0.10376884,-0.29567277,0.19190393,2.4047625
0.4228,-2.331927,1.0395867,1.2923403,0.10357932,-0.29522989,0.19165057,2.4040547
0.4229,-2.3311901,1.039505,1.291685,0.10338981,-0.29478701,0.19139721,2.4033466
0.423,-2.3304532,1.0394234,1.2910298,0.10320029,-0.29434414,0.19114384,2.4026381
0.4231,-2.3297163,1.0393418,1.2903746,0.10301078,-0.29390126,0.19089048,2.4019293
0.4232,-2.3289794,1.0392601,1.2897193,0.10282126,-0.29345838,0.19063712,2.40122
0.4233,-2.3282426,1.0391785,1.2890641,0.10263174,-0.2930155,0.19038376,2.4005104
0.4234,-2.3275057,1.0390969,1.2884088,0.10244223,-0.29257263,0.1901304,2.3998004
0.4235,-2.3267688,1.0390152,1.2877536,0.10225271,-0.29212975,0.18987704,2.3990901
0.4236,-2.3260319,1.0389336,1.2870983,0.10206319,-0.29168687,0.18962368,2.3983793
0.4237,-2.325295,1.0388532,1.2864418,0.10187288,-0.29124361,0.18937073,2.3976682
0.4238,-2.3245582,1.0387892,1.285769,0.10167219,-0.29079534,0.18912315,2.3969568
0.4239,-2.3238213,1.0387252,1.2850962,0.10147151,-0.29034707,0.18887556,2.396245
0.424,-2.3230845,1.0386611,1.2844234,0.10127083,-0.2898988,0.18862798,2.3955329
0.4241,-2.3223477,1.0385971,1.2837505,0.10107014,-0.28945054,0.18838039,2.3948204
0.4242,-2.3216108,1.0385331,1.2830777,0.10086946,-0.28900227,0.18813281,2.3941076
0.4243,-2.320874,1.0384691,1.2824049,0.10066878,-0.288554,0.18788522,2.3933944
0.4244,-2.3201371,1.038405,1.2817321,0.10046809,-0.28810573,0.18763764,2.3926809
0.4245,-2.3194003,1.038341,1.2810593,0.10026741,-0.28765747,0.18739006,2.3919671
0.4246,-2.3186634,1.038277,1.2803865,0.10006673,-0.2872092,0.18714247,2.3912529
0.4247,-2.3179266,1.0382142,1.2797124,0.09986523,-0.28676055,0.18689532,2.3905383
0.4248,-2.3171903,1.0381683,1.2790219,0.099653193,-0.28630703,0.18665384,2.3898235
0.4249,-2.316454,1.0381225,1.2783315,0.099441156,-0.28585351,0.18641236,2.3891083
0.425,-2.3157176,1.0380766,1.2776411,0.09922912,-0.28539999,0.18617088,2.3883929
0.4251,-2.3149813,1.0380307,1.2769506,0.099017083,-0.28494647,0.18592939,2.3876771
0.4252,-2.314245,1.0379848,1.2762602,0.098805046,-0.28449296,0.18568791,2.386961
0.4253,-2.3135086,1.0379389,1.2755697,0.098593009,-0.28403944,0.18544643,2.3862446
0.4254,-2.3127723,1.037893,1.2748793,0.098380973,-0.28358592,0.18520494,2.3855279
0.4255,-2.312036,1.0378471,1.2741888,0.098168936,-0.2831324,0.18496346,2.3848109
0.4256,-2.3112996,1.0378012,1.2734984,0.097956899,-0.28267888,0.18472198,2.3840936
0.4257,-2.3105634,1.0377567,1.2728067,0.097744034,-0.28222499,0.18448096,2.3833759
0.4258,-2.3098281,1.0377295,1.2720986,0.097520462,-0.28176637,0.1842459,2.382658
0.4259,-2.3090928,1.0377023,1.2713905,0.09729689,-0.28130774,0.18401085,2.3819398
0.426,-2.3083574,1.0376751,1.2706824,0.097073318,-0.28084912,0.1837758,2.3812213
0.4261,-2.3076221,1.0376479,1.2699742,0.096849746,-0.2803905,0.18354075,2.3805026
0.4262,-2.3068868,1.0376207,1.2692661,0.096626175,-0.27993188,0.1833057,2.3797836
0.4263,-2.3061515,1.0375935,1.268558,0.096402603,-0.27947325,0.18307065,2.3790643
0.4264,-2.3054162,1.0375663,1.2678499,0.096179031,-0.27901463,0.1828356,2.3783447
0.4265,-2.3046809,1.0375391,1.2671418,0.095955459,-0.27855601,0.18260055,2.3776248
0.4266,-2.3039455,1.0375119,1.2664337,0.095731887,-0.27809738,0.1823655,2.3769047
0.4267,-2.3032103,1.0374861,1.2657243,0.095507474,-0.27763841,0.18213093,2.3761843
0.4268,-2.3024766,1.0374781,1.2649985,0.095272191,-0.27717484,0.18190265,2.3754636
0.4269,-2.3017428,1.0374701,1.2642727,0.095036909,-0.27671128,0.18167437,2.3747427
0.427,-2.301009,1.0374621,1.2635468,0.094801626,-0.27624771,0.18144608,2.3740216
0.4271,-2.3002752,1.0374542,1.262821,0.094566344,-0.27578415,0.1812178,2.3733002
0.4272,-2.2995414,1.0374462,1.2620952,0.094331061,-0.27532058,0.18098952,2.3725786
0.4273,-2.2988076,1.0374382,1.2613694,0.094095779,-0.27485701,0.18076124,2.3718567
0.4274,-2.2980738,1.0374302,1.2606436,0.093860496,-0.27439345,0.18053295,2.3711346
0.4275,-2.29734,1.0374223,1.2599178,0.093625213,-0.27392988,0.18030467,2.3704123
0.4276,-2.2966063,1.0374143,1.259192,0.093389931,-0.27346632,0.18007639,2.3696897
0.4277,-2.2958726,1.0374077,1.2584649,0.093153795,-0.27300241,0.17984862,2.3689669
0.4278,-2.2951409,1.0374195,1.2577214,0.092906632,-0.27253408,0.17962744,2.3682439
0.4279,-2.2944092,1.0374313,1.2569778,0.092659469,-0.27206574,0.17940627,2.3675206
0.428,-2.2936774,1.0374431,1.2562343,0.092412306,-0.2715974,0.1791851,2.3667972
0.4281,-2.2929457,1.0374549,1.2554908,0.092165143,-0.27112907,0.17896392,2.3660735
0.4282,-2.292214,1.0374667,1.2547473,0.09191798,-0.27066073,0.17874275,2.3653497
0.4283,-2.2914823,1.0374785,1.2540037,0.091670817,-0.2701924,0.17852158,2.3646256
0.4284,-2.2907505,1.0374903,1.2532602,0.091423654,-0.26972406,0.17830041,2.3639014
0.4285,-2.2900188,1.0375021,1.2525167,0.091176492,-0.26925572,0.17807923,2.3631769
0.4286,-2.2892871,1.0375139,1.2517732,0.090929329,-0.26878739,0.17785806,2.3624522
0.4287,-2.2885555,1.0375272,1.2510284,0.090681301,-0.26831872,0.17763742,2.3617274
0.4288,-2.2878264,1.0375593,1.2502672,0.090422095,-0.2678458,0.17742371,2.3610023
0.4289,-2.2870973,1.0375914,1.2495059,0.090162889,-0.26737288,0.17720999,2.3602771
0.429,-2.2863682,1.0376235,1.2487447,0.089903682,-0.26689996,0.17699627,2.3595518
0.4291,-2.2856391,1.0376556,1.2479835,0.089644476,-0.26642703,0.17678256,2.3588262
0.4292,-2.28491,1.0376877,1.2472223,0.08938527,-0.26595411,0.17656884,2.3581005
0.4293,-2.2841809,1.0377198,1.2464611,0.089126064,-0.26548119,0.17635512,2.3573747
0.4294,-2.2834518,1.0377519,1.2456999,0.088866858,-0.26500827,0.17614141,2.3566486
0.4295,-2.2827227,1.037784,1.2449386,0.088607652,-0.26453534,0.17592769,2.3559224
0.4296,-2.2819935,1.0378161,1.2441774,0.088348446,-0.26406242,0.17571398,2.355196
0.4297,-2.2812647,1.0378497,1.2434149,0.088088364,-0.26358918,0.17550082,2.3544695
0.4298,-2.2805387,1.0379027,1.242636,0.087816959,-0.26311187,0.17529491,2.3537429
0.4299,-2.2798128,1.0379556,1.2418572,0.087545554,-0.26263456,0.175089,2.3530161
0.43,-2.2790869,1.0380086,1.2410783,0.087274149,-0.26215724,0.1748831,2.3522892
0.4301,-2.2783609,1.0380616,1.2402994,0.087002744,-0.26167993,0.17467719,2.3515621
0.4302,-2.277635,1.0381145,1.2395205,0.086731339,-0.26120262,0.17447128,2.350835
0.4303,-2.2769091,1.0381675,1.2387416,0.086459934,-0.2607253,0.17426537,2.3501077
0.4304,-2.2761832,1.0382204,1.2379627,0.086188529,-0.26024799,0.17405946,2.3493803
0.4305,-2.2754572,1.0382734,1.2371838,0.085917124,-0.25977068,0.17385355,2.3486527
0.4306,-2.2747313,1.0383263,1.236405,0.085645719,-0.25929336,0.17364764,2.347925
0.4307,-2.2740056,1.0383808,1.2356248,0.085373427,-0.25881575,0.17344232,2.3471972
0.4308,-2.2732835,1.0384552,1.2348283,0.085089675,-0.25833425,0.17324458,2.3464694
0.4309,-2.2725613,1.0385295,1.2340318,0.084805923,-0.25785276,0.17304683,2.3457414
0.431,-2.2718392,1.0386039,1.2332353,0.084522171,-0.25737126,0.17284909,2.3450134
0.4311,-2.271117,1.0386782,1.2324388,0.084238419,-0.25688976,0.17265135,2.3442852
0.4312,-2.2703948,1.0387526,1.2316423,0.083954667,-0.25640827,0.1724536,2.343557
0.4313,-2.2696727,1.0388269,1.2308458,0.083670915,-0.25592677,0.17225586,2.3428287
0.4314,-2.2689505,1.0389012,1.2300493,0.083387162,-0.25544528,0.17205811,2.3421004
0.4315,-2.2682284,1.0389756,1.2292528,0.08310341,-0.25496378,0.17186037,2.3413719
0.4316,-2.2675062,1.0390499,1.2284563,0.082819658,-0.25448228,0.17166262,2.3406433
0.4317,-2.2667844,1.0391258,1.2276585,0.082535009,-0.2540005,0.17146549,2.3399147
0.4318,-2.2660666,1.0392221,1.2268445,0.08223877,-0.25351504,0.17127627,2.339186
0.4319,-2.2653488,1.0393184,1.2260304,0.081942531,-0.25302958,0.17108705,2.3384573
0.432,-2.264631,1.0394146,1.2252164,0.081646292,-0.25254413,0.17089783,2.3377286
0.4321,-2.2639132,1.0395109,1.2244023,0.081350053,-0.25205867,0.17070861,2.3369998
0.4322,-2.2631954,1.0396071,1.2235883,0.081053813,-0.25157321,0.17051939,2.3362709
0.4323,-2.2624777,1.0397034,1.2227742,0.080757574,-0.25108775,0.17033017,2.3355421
0.4324,-2.2617599,1.0397997,1.2219602,0.080461335,-0.25060229,0.17014095,2.3348132
0.4325,-2.2610421,1.0398959,1.2211462,0.080165096,-0.25011683,0.16995173,2.3340842
0.4326,-2.2603243,1.0399922,1.2203321,0.079868857,-0.24963137,0.16976251,2.3333552
0.4327,-2.2596069,1.0400901,1.2195168,0.079571711,-0.24914564,0.16957393,2.3326262
0.4328,-2.2588941,1.0402088,1.2186853,0.079262853,-0.24865646,0.1693936,2.3318971
0.4329,-2.2581813,1.0403275,1.2178538,0.078953996,-0.24816727,0.16921327,2.3311681
0.433,-2.2574685,1.0404462,1.2170223,0.078645138,-0.24767808,0.16903294,2.3304391
0.4331,-2.2567557,1.0405649,1.2161908,0.07833628,-0.24718889,0.16885261,2.3297101
0.4332,-2.2560429,1.0406836,1.2153593,0.078027422,-0.2466997,0.16867228,2.3289811
0.4333,-2.2553301,1.0408023,1.2145278,0.077718565,-0.24621051,0.16849195,2.3282521
0.4334,-2.2546174,1.040921,1.2136963,0.077409707,-0.24572132,0.16831162,2.3275231
0.4335,-2.2539046,1.0410397,1.2128648,0.077100849,-0.24523213,0.16813128,2.3267941
0.4336,-2.2531918,1.0411584,1.2120334,0.076791992,-0.24474295,0.16795095,2.3260651
0.4337,-2.2524794,1.0412788,1.2112006,0.076482218,-0.24425351,0.16777129,2.3253361
0.4338,-2.2517722,1.0414205,1.2103518,0.07616062,-0.24376083,0.16760021,2.3246072
0.4339,-2.2510651,1.0415621,1.209503,0.075839021,-0.24326816,0.16742914,2.3238783
0.434,-2.2503579,1.0417038,1.2086541,0.075517423,-0.24277549,0.16725806,2.3231495
0.4341,-2.2496508,1.0418455,1.2078053,0.075195824,-0.24228281,0.16708699,2.3224207
0.4342,-2.2489436,1.0419872,1.2069565,0.074874226,-0.24179014,0.16691592,2.321692
0.4343,-2.2482365,1.0421288,1.2061076,0.074552627,-0.24129747,0.16674484,2.3209633
0.4344,-2.2475293,1.0422705,1.2052588,0.074231029,-0.2408048,0.16657377,2.3202347
0.4345,-2.2468222,1.0424122,1.20441,0.07390943,-0.24031212,0.16640269,2.3195061
0.4346,-2.246115,1.0425539,1.2035612,0.073587831,-0.23981945,0.16623162,2.3187776
0.4347,-2.2454083,1.0426972,1.2027111,0.073265309,-0.23932655,0.16606124,2.3180491
0.4348,-2.2447075,1.0428624,1.2018451,0.072930857,-0.23883065,0.16589979,2.3173207
0.4349,-2.2440066,1.0430276,1.2009791,0.072596405,-0.23833475,0.16573834,2.3165925
0.435,-2.2433058,1.0431927,1.200113,0.072261953,-0.23783885,0.1655769,2.3158643
0.4351,-2.2426049,1.0433579,1.199247,0.071927501,-0.23734295,0.16541545,2.3151363
0.4352,-2.241904,1.043523,1.198381,0.071593049,-0.23684705,0.165254,2.3144083
0.4353,-2.2412032,1.0436882,1.197515,0.071258597,-0.23635115,0.16509256,2.3136804
0.4354,-2.2405023,1.0438534,1.196649,0.070924145,-0.23585525,0.16493111,2.3129527
0.4355,-2.2398015,1.0440185,1.1957829,0.070589693,-0.23535936,0.16476966,2.312225
0.4356,-2.2391006,1.0441837,1.1949169,0.070255241,-0.23486346,0.16460822,2.3114975
0.4357,-2.2384003,1.0443506,1.1940497,0.069919858,-0.23436735,0.16444749,2.31077
0.4358,-2.2377064,1.0445397,1.1931666,0.06957245,-0.23386849,0.16429604,2.3100427
0.4359,-2.2370125,1.0447289,1.1922836,0.069225042,-0.23336964,0.1641446,2.3093155
0.436,-2.2363186,1.044918,1.1914006,0.068877634,-0.23287079,0.16399315,2.3085885
0.4361,-2.2356247,1.0451072,1.1905175,0.068530226,-0.23237194,0.16384171,2.3078617
0.4362,-2.2349308,1.0452963,1.1896345,0.068182818,-0.23187308,0.16369026,2.307135
0.4363,-2.2342369,1.0454855,1.1887514,0.06783541,-0.23137423,0.16353882,2.3064084
0.4364,-2.233543,1.0456746,1.1878684,0.067488002,-0.23087538,0.16338737,2.305682
0.4365,-2.2328491,1.0458638,1.1869853,0.067140594,-0.23037652,0.16323593,2.3049558
0.4366,-2.2321552,1.046053,1.1861023,0.066793186,-0.22987767,0.16308448,2.3042297
0.4367,-2.2314619,1.0462439,1.185218,0.066444841,-0.22937863,0.16293378,2.3035038
0.4368,-2.2307757,1.0464575,1.1843181,0.066084385,-0.2288771,0.16279272,2.302778
0.4369,-2.2300894,1.0466712,1.1834183,0.06572393,-0.22837558,0.16265165,2.3020525
0.437,-2.2294032,1.0468848,1.1825184,0.065363474,-0.22787406,0.16251058,2.3013272
0.4371,-2.228717,1.0470985,1.1816185,0.065003018,-0.22737254,0.16236952,2.300602
0.4372,-2.2280307,1.0473121,1.1807186,0.064642562,-0.22687101,0.16222845,2.2998771
0.4373,-2.2273445,1.0475258,1.1798187,0.064282107,-0.22636949,0.16208738,2.2991524
0.4374,-2.2266583,1.0477394,1.1789189,0.063921651,-0.22586797,0.16194632,2.2984279
0.4375,-2.225972,1.0479531,1.178019,0.063561195,-0.22536644,0.16180525,2.2977035
0.4376,-2.2252858,1.0481667,1.1771191,0.06320074,-0.22486492,0.16166418,2.2969794
0.4377,-2.2246002,1.0483822,1.176218,0.062839341,-0.22436323,0.16152389,2.2962555
0.4378,-2.2239223,1.0486208,1.1753015,0.062465757,-0.22385933,0.16139358,2.2955319
0.4379,-2.2232444,1.0488594,1.174385,0.062092173,-0.22335544,0.16126327,2.2948085
0.438,-2.2225666,1.0490981,1.1734685,0.061718589,-0.22285154,0.16113296,2.2940854
0.4381,-2.2218887,1.0493367,1.172552,0.061345005,-0.22234765,0.16100264,2.2933625
0.4382,-2.2212108,1.0495753,1.1716355,0.060971421,-0.22184376,0.16087233,2.2926399
0.4383,-2.220533,1.049814,1.170719,0.060597837,-0.22133986,0.16074202,2.2919175
0.4384,-2.2198551,1.0500526,1.1698025,0.060224253,-0.22083597,0.16061171,2.2911954
0.4385,-2.2191772,1.0502912,1.168886,0.05985067,-0.22033207,0.1604814,2.2904735
0.4386,-2.2184993,1.0505299,1.1679695,0.059477086,-0.21982818,0.16035109,2.289752
0.4387,-2.2178221,1.0507703,1.1670518,0.059102554,-0.21932413,0.16022158,2.2890306
0.4388,-2.2171533,1.0510344,1.1661189,0.058715773,-0.21881818,0.1601024,2.2883096
0.4389,-2.2164846,1.0512985,1.165186,0.058328992,-0.21831222,0.15998323,2.2875889
0.439,-2.2158158,1.0515626,1.1642532,0.057942211,-0.21780627,0.15986405,2.2868685
0.4391,-2.215147,1.0518267,1.1633203,0.05755543,-0.21730031,0.15974488,2.2861484
0.4392,-2.2144782,1.0520908,1.1623874,0.057168649,-0.21679435,0.1596257,2.2854287
0.4393,-2.2138094,1.0523549,1.1614545,0.056781869,-0.2162884,0.15950653,2.2847092
0.4394,-2.2131407,1.052619,1.1605216,0.056395088,-0.21578244,0.15938735,2.2839901
0.4395,-2.2124719,1.0528831,1.1595888,0.056008307,-0.21527649,0.15926818,2.2832713
0.4396,-2.2118031,1.0531472,1.1586559,0.055621526,-0.21477053,0.159149,2.2825528
0.4397,-2.211135,1.0534132,1.1577218,0.055233793,-0.21426445,0.15903066,2.2818346
0.4398,-2.2104761,1.0537032,1.1567728,0.054833759,-0.21375676,0.158923,2.2811167
0.4399,-2.2098171,1.0539933,1.1558238,0.054433725,-0.21324906,0.15881534,2.2803993
0.44,-2.2091581,1.0542833,1.1548748,0.054033691,-0.21274137,0.15870768,2.2796822
0.4401,-2.2084992,1.0545733,1.1539259,0.053633657,-0.21223368,0.15860002,2.2789655
0.4402,-2.2078402,1.0548634,1.1529769,0.053233622,-0.21172599,0.15849236,2.2782491
0.4403,-2.2071813,1.0551534,1.1520279,0.052833588,-0.21121829,0.1583847,2.2775332
0.4404,-2.2065223,1.0554434,1.1510789,0.052433554,-0.2107106,0.15827705,2.2768176
0.4405,-2.2058633,1.0557335,1.1501299,0.05203352,-0.21020291,0.15816939,2.2761023
0.4406,-2.2052044,1.0560235,1.1491809,0.051633486,-0.20969521,0.15806173,2.2753875
0.4407,-2.2045462,1.0563154,1.1482308,0.051232496,-0.20918742,0.15795492,2.274673
0.4408,-2.2038978,1.0566319,1.1472659,0.050819165,-0.20867833,0.15785916,2.2739589
0.4409,-2.2032494,1.0569483,1.1463011,0.050405834,-0.20816924,0.1577634,2.2732453
0.441,-2.202601,1.0572647,1.1453363,0.049992504,-0.20766014,0.15766764,2.2725321
0.4411,-2.2019527,1.0575811,1.1443715,0.049579173,-0.20715105,0.15757188,2.2718194
0.4412,-2.2013043,1.0578976,1.1434067,0.049165842,-0.20664196,0.15747612,2.271107
0.4413,-2.2006559,1.058214,1.1424419,0.048752511,-0.20613287,0.15738035,2.2703951
0.4414,-2.2000075,1.0585304,1.1414771,0.04833918,-0.20562377,0.15728459,2.2696836
0.4415,-2.1993591,1.0588469,1.1405123,0.047925849,-0.20511468,0.15718883,2.2689726
0.4416,-2.1987108,1.0591633,1.1395475,0.047512518,-0.20460559,0.15709307,2.268262
0.4417,-2.1980632,1.0594816,1.1385816,0.047098229,-0.20409642,0.15699819,2.2675518
0.4418,-2.1974262,1.0598249,1.1376013,0.046671571,-0.20358628,0.15691471,2.2668421
0.4419,-2.1967891,1.0601682,1.136621,0.046244913,-0.20307614,0.15683122,2.2661329
0.442,-2.1961521,1.0605114,1.1356407,0.045818256,-0.202566,0.15674774,2.2654242
0.4421,-2.195515,1.0608547,1.1346604,0.045391598,-0.20205585,0.15666426,2.264716
0.4422,-2.194878,1.0611979,1.1336801,0.04496494,-0.20154571,0.15658077,2.2640082
0.4423,-2.194241,1.0615412,1.1326998,0.044538282,-0.20103557,0.15649729,2.263301
0.4424,-2.1936039,1.0618845,1.1317195,0.044111624,-0.20052543,0.15641381,2.2625942
0.4425,-2.1929669,1.0622277,1.1307392,0.043684966,-0.20001529,0.15633032,2.261888
0.4426,-2.1923298,1.062571,1.1297588,0.043258308,-0.19950515,0.15624684,2.2611822
0.4427,-2.1916937,1.0629162,1.1287775,0.042830692,-0.19899496,0.15616426,2.2604769
0.4428,-2.1910688,1.0632867,1.127782,0.042390691,-0.19848413,0.15609344,2.2597722
0.4429,-2.1904438,1.0636573,1.1267866,0.04195069,-0.1979733,0.15602261,2.259068
0.443,-2.1898189,1.0640278,1.1257911,0.041510689,-0.19746248,0.15595179,2.2583644
0.4431,-2.189194,1.0643983,1.1247957,0.041070688,-0.19695165,0.15588096,2.2576614
0.4432,-2.1885691,1.0647688,1.1238003,0.040630687,-0.19644082,0.15581014,2.2569589
0.4433,-2.1879442,1.0651394,1.1228048,0.040190686,-0.19593,0.15573931,2.2562569
0.4434,-2.1873193,1.0655099,1.1218094,0.039750685,-0.19541917,0.15566849,2.2555555
0.4435,-2.1866944,1.0658804,1.1208139,0.039310684,-0.19490834,0.15559766,2.2548547
0.4436,-2.1860694,1.0662509,1.1198185,0.038870683,-0.19439752,0.15552683,2.2541544
0.4437,-2.1854455,1.0666234,1.118822,0.038429723,-0.19388667,0.15545695,2.2534546
0.4438,-2.1848335,1.0670216,1.1178118,0.037976377,-0.19337553,0.15539916,2.2527555
0.4439,-2.1842215,1.0674198,1.1168016,0.037523031,-0.1928644,0.15534137,2.252057
0.444,-2.1836095,1.067818,1.1157914,0.037069686,-0.19235326,0.15528358,2.2513591
0.4441,-2.1829975,1.0682162,1.1147812,0.03661634,-0.19184213,0.15522579,2.2506619
0.4442,-2.1823855,1.0686144,1.113771,0.036162994,-0.19133099,0.155168,2.2499652
0.4443,-2.1817735,1.0690126,1.1127608,0.035709648,-0.19081986,0.15511021,2.2492692
0.4444,-2.1811615,1.0694108,1.1117506,0.035256302,-0.19030873,0.15505242,2.2485738
0.4445,-2.1805495,1.069809,1.1107404,0.034802957,-0.18979759,0.15499463,2.247879
0.4446,-2.1799375,1.0702072,1.1097302,0.034349611,-0.18928646,0.15493685,2.2471848
0.4447,-2.1793264,1.0706074,1.108719,0.033895307,-0.18877533,0.15488002,2.2464913
0.4448,-2.1787282,1.0710337,1.1076945,0.03342863,-0.18826427,0.15483564,2.2457984
0.4449,-2.1781299,1.07146,1.1066699,0.032961953,-0.18775322,0.15479127,2.2451062
0.445,-2.1775316,1.0718862,1.1056454,0.032495276,-0.18724217,0.15474689,2.2444147
0.4451,-2.1769333,1.0723125,1.1046208,0.032028598,-0.18673111,0.15470252,2.2437239
