t,ia,ib,ic,va,vb,vc,i_rms
0.3173,1.1432153,-0.73235123,-0.73235123,-0.55849445,-0.14716558,0.70566003,1.2950321
0.3174,1.1854035,-0.72008432,-0.72008432,-0.54275287,-0.17001841,0.71277128,1.2950414
0.3175,1.2263571,-0.70710678,-0.70710678,-0.52647565,-0.19270346,0.71917912,1.2950474
0.3176,1.2660363,-0.69343141,-0.69343141,-0.50967887,-0.21519834,0.72487721,1.2950497
0.3177,1.304402,-0.67907171,-0.67907171,-0.49237909,-0.23748084,0.72985993,1.2950484
0.3178,1.3414169,-0.66404184,-0.66404184,-0.4745934,-0.25952897,0.73412237,1.2950433
0.3179,1.3770446,-0.64835665,-0.64835665,-0.45633934,-0.28132098,0.73766032,1.2950343
0.318,1.4112506,-0.6320316,-0.6320316,-0.43763493,-0.30283536,0.74047029,1.2950215
0.3181,1.4440012,-0.61508282,-0.61508282,-0.41849862,-0.32405088,0.7425495,1.2950048
0.3182,1.4752646,-0.59752702,-0.59752702,-0.39894931,-0.3449466,0.74389591,1.2949842
0.3183,1.5050104,-0.57938154,-0.57938154,-0.37900628,-0.3655019,0.74450818,1.2949597
0.3184,1.5332094,-0.56066428,-0.56066428,-0.35868922,-0.3856965,0.74438572,1.2949316
0.3185,1.5598343,-0.5413937,-0.5413937,-0.33801818,-0.40551045,0.74352863,1.2948997
0.3186,1.5848592,-0.52158884,-0.52158884,-0.31701355,-0.42492422,0.74193777,1.2948642
0.3187,1.6082598,-0.50126924,-0.50126924,-0.29569607,-0.44391864,0.73961471,1.2948253
0.3188,1.6300134,-0.48045494,-0.48045494,-0.27408677,-0.46247496,0.73656173,1.2947831
0.3189,1.6500989,-0.45916649,-0.45916649,-0.25220698,-0.48057488,0.73278186,1.2947377
0.319,1.6684969,-0.4374249,-0.4374249,-0.2300783,-0.49820053,0.72827883,1.2946894
0.3191,1.6851896,-0.41525162,-0.41525162,-0.20772255,-0.51533451,0.72305706,1.2946384
0.3192,1.7001611,-0.39266854,-0.39266854,-0.18516181,-0.53195992,0.71712173,1.2945848
0.3193,1.7133968,-0.36969795,-0.36969795,-0.16241833,-0.54806036,0.71047869,1.2945289
0.3194,1.7248843,-0.3463625,-0.3463625,-0.13951457,-0.56361992,0.70313449,1.294471
0.3195,1.7346124,-0.32268524,-0.32268524,-0.11647313,-0.57862325,0.69509638,1.2944113
0.3196,1.7425722,-0.29868953,-0.29868953,-0.093316735,-0.59305556,0.68637229,1.2943501
0.3197,1.7487561,-0.27439904,-0.27439904,-0.070068251,-0.60690259,0.67697084,1.2942876
0.3198,1.7531584,-0.24983776,-0.24983776,-0.046750619,-0.62015068,0.6669013,1.2942241
0.3199,1.7557753,-0.22502992,-0.22502992,-0.023386849,-0.63278676,0.65617361,1.29416
0.32,1.7566045,-0.2,-0.2,-2.9177906e-15,-0.64479835,0.64479835,1.2940954
0.3201,1.7556457,-0.1747727,-0.1747727,0.023386849,-0.65617361,0.63278676,1.2940308
0.3202,1.7529002,-0.14937293,-0.14937293,0.046750619,-0.6669013,0.62015068,1.2939663
0.3203,1.7483712,-0.12382574,-0.12382574,0.070068251,-0.67697084,0.60690259,1.2939023
0.3204,1.7420636,-0.098156353,-0.098156353,0.093316735,-0.68637229,0.59305556,1.293839
0.3205,1.7339839,-0.072390096,-0.072390096,0.11647313,-0.69509638,0.57862325,1.2937768
0.3206,1.7241406,-0.046552398,-0.046552398,0.13951457,-0.70313449,0.56361992,1.2937158
0.3207,1.7125439,-0.020668759,-0.020668759,0.16241833,-0.71047869,0.54806036,1.2936565
0.3208,1.6992055,0.0052352775,0.0052352775,0.18516181,-0.71712173,0.53195992,1.2935989
0.3209,1.6841391,0.031134148,0.031134148,0.20772255,-0.72305706,0.51533451,1.2935435
0.321,1.6673599,0.057002292,0.057002292,0.2300783,-0.72827883,0.49820053,1.2934903
0.3211,1.6488848,0.082814182,0.082814182,0.25220698,-0.73278186,0.48057488,1.2934396
0.3212,1.6287326,0.10854434,0.10854434,0.27408677,-0.73656173,0.46247496,1.2933917
0.3213,1.6069235,0.13416739,0.13416739,0.29569607,-0.73961471,0.44391864,1.2933467
0.3214,1.5834794,0.15965802,0.15965802,0.31701355,-0.74193777,0.42492422,1.2933047
0.3215,1.5584238,0.18499109,0.18499109,0.33801818,-0.74352863,0.40551045,1.2932659
0.3216,1.5317819,0.2101416,0.2101416,0.35868922,-0.74438572,0.3856965,1.2932305
0.3217,1.5035803,0.23508473,0.23508473,0.37900628,-0.74450818,0.3655019,1.2931985
0.3218,1.4738473,0.25979585,0.25979585,0.39894931,-0.74389591,0.3449466,1.2931701
0.3219,1.4426125,0.28425059,0.28425059,0.41849862,-0.7425495,0.32405088,1.2931452
0.322,1.4099071,0.3084248,0.3084248,0.43763493,-0.74047029,0.30283536,1.293124
0.3221,1.3757637,0.33229464,0.33229464,0.45633934,-0.73766032,0.28132098,1.2931065
0.3222,1.3402165,0.35583654,0.35583654,0.4745934,-0.73412237,0.25952897,1.2930926
0.3223,1.3033008,0.37902728,0.37902728,0.49237909,-0.72985993,0.23748084,1.2930823
0.3224,1.2650534,0.40184396,0.40184396,0.50967887,-0.72487721,0.21519834,1.2930755
0.3225,1.2255124,0.42426407,0.42426407,0.52647565,-0.71917912,0.19270346,1.2930722
0.3226,1.1847171,0.44626548,0.44626548,0.54275287,-0.71277128,0.17001841,1.2930723
0.3227,1.1427081,0.46782648,0.46782648,0.55849445,-0.70566003,0.14716558,1.2930756
0.3228,1.0995272,0.4889258,0.4889258,0.57368487,-0.69785237,0.1241675,1.293082
0.3229,1.0552172,0.5095426,0.5095426,0.58830913,-0.68935602,0.10104689,1.2930913
0.323,1.0098222,0.52965655,0.52965655,0.6023528,-0.68017936,0.077826564,1.2931033
0.3231,0.96338733,0.54924778,0.54924778,0.61580202,-0.67033145,0.054529427,1.2931177
0.3232,0.91595863,0.56829698,0.56829698,0.62864352,-0.659822,0.031178476,1.2931344
0.3233,0.86758318,0.58678534,0.58678534,0.64086462,-0.64866138,0.0077967565,1.293153
0.3234,0.81830898,0.60469461,0.60469461,0.65245327,-0.63686061,-0.015592658,1.2931733
0.3235,0.76818491,0.62200712,0.62200712,0.66339802,-0.62443134,-0.038966684,1.2931949
0.3236,0.71726069,0.63870578,0.63870578,0.67368808,-0.61138583,-0.062302255,1.2932175
0.3237,0.66558679,0.65477412,0.65477412,0.6833133,-0.59773695,-0.085576341,1.2932408
0.3238,0.61321443,0.67019628,0.67019628,0.69226416,-0.58349819,-0.10876597,1.2932644
0.3239,0.56019551,0.68495703,0.68495703,0.70053184,-0.56868357,-0.13184827,1.293288
0.324,0.50658256,0.69904181,0.69904181,0.70810819,-0.55330774,-0.15480044,1.293311
0.3241,0.45242868,0.71243673,0.71243673,0.71498571,-0.53738586,-0.17759985,1.2933332
0.3242,0.39778749,0.72512855,0.72512855,0.72115763,-0.52093365,-0.20022399,1.2933541
0.3243,0.3427131,0.73710476,0.73710476,0.72661786,-0.50396733,-0.22265053,1.2933733
0.3244,0.28726001,0.74835354,0.74835354,0.731361,-0.48650366,-0.24485734,1.2933904
0.3245,0.23148311,0.75886378,0.75886378,0.73538237,-0.46855987,-0.2668225,1.2934048
0.3246,0.17543759,0.76862511,0.76862511,0.73867802,-0.45015367,-0.28852435,1.2934162
0.3247,0.11917889,0.77762791,0.77762791,0.74124467,-0.43130322,-0.30994145,1.2934242
0.3248,0.062762645,0.78586328,0.78586328,0.74307981,-0.41202713,-0.33105268,1.2934282
0.3249,0.0062446542,0.7933231,0.7933231,0.74418162,-0.39234441,-0.3518372,1.2934279
0.325,-0.050319207,0.8,0.8,0.74454901,-0.3722745,-0.3722745,1.2934228
0.3251,-0.10687302,0.8058874,0.8058874,0.74418162,-0.3518372,-0.39234441,1.2934124
0.3252,-0.1633609,0.81097949,0.81097949,0.74307981,-0.33105268,-0.41202713,1.2933963
0.3253,-0.21972703,0.81527123,0.81527123,0.74124467,-0.30994145,-0.43130322,1.2933741
0.3254,-0.2759157,0.81875841,0.81875841,0.73867802,-0.28852435,-0.45015367,1.2933454
0.3255,-0.33187144,0.82143757,0.82143757,0.73538237,-0.2668225,-0.46855987,1.2933098
0.3256,-0.38753896,0.82330606,0.82330606,0.731361,-0.24485734,-0.48650366,1.2932668
0.3257,-0.4428633,0.82436206,0.82436206,0.72661786,-0.22265053,-0.50396733,1.2932162
0.3258,-0.49778984,0.82460451,0.82460451,0.72115763,-0.20022399,-0.52093365,1.2931575
0.3259,-0.55226437,0.82403317,0.82403317,0.71498571,-0.17759985,-0.53738586,1.2930904
0.326,-0.60623312,0.82264861,0.82264861,0.70810819,-0.15480044,-0.55330774,1.2930145
0.3261,-0.65964285,0.8204522,0.8204522,0.70053184,-0.13184827,-0.56868357,1.2929297
0.3262,-0.71244085,0.8174461,0.8174461,0.69226416,-0.10876597,-0.58349819,1.2928355
0.3263,-0.76457505,0.81363328,0.81363328,0.6833133,-0.085576341,-0.59773695,1.2927318
0.3264,-0.81599405,0.8090175,0.8090175,0.67368808,-0.062302255,-0.61138583,1.2926182
0.3265,-0.86664714,0.80360332,0.80360332,0.66339802,-0.038966684,-0.62443134,1.2924947
0.3266,-0.91648438,0.79739608,0.79739608,0.65245327,-0.015592658,-0.63686061,1.2923609
0.3267,-0.96545667,0.7904019,0.7904019,0.64086462,0.0077967565,-0.64866138,1.2922168
0.3268,-1.0135157,0.7826277,0.7826277,0.62864352,0.031178476,-0.659822,1.2920622
0.3269,-1.0606142,0.77408113,0.77408113,0.61580202,0.054529427,-0.67033145,1.2918971
0.327,-1.1067058,0.76477065,0.76477065,0.6023528,0.077826564,-0.68017936,1.2917213
0.3271,-1.151745,0.75470542,0.75470542,0.58830913,0.10104689,-0.68935602,1.2915348
0.3272,-1.1956875,0.74389539,0.74389539,0.57368487,0.1241675,-0.69785237,1.2913377
0.3273,-1.2384901,0.73235123,0.73235123,0.55849445,0.14716558,-0.70566003,1.2911299
0.3274,-1.2801107,0.72008432,0.72008432,0.54275287,0.17001841,-0.71277128,1.2909114
0.3275,-1.3205083,0.70710678,0.70710678,0.52647565,0.19270346,-0.71917912,1.2906825
0.3276,-1.3596431,0.69343141,0.69343141,0.50967887,0.21519834,-0.72487721,1.2904432
0.3277,-1.3974768,0.67907171,0.67907171,0.49237909,0.23748084,-0.72985993,1.2901936
0.3278,-1.433972,0.66404184,0.66404184,0.4745934,0.25952897,-0.73412237,1.2899339
0.3279,-1.469093,0.64835665,0.64835665,0.45633934,0.28132098,-0.73766032,1.2896644
0.328,-1.5028053,0.6320316,0.6320316,0.43763493,0.30283536,-0.74047029,1.2893852
0.3281,-1.5350758,0.61508282,0.61508282,0.41849862,0.32405088,-0.7425495,1.2890967
0.3282,-1.5658728,0.59752702,0.59752702,0.39894931,0.3449466,-0.74389591,1.2887992
0.3283,-1.595166,0.57938154,0.57938154,0.37900628,0.3655019,-0.74450818,1.2884929
0.3284,-1.6229268,0.56066428,0.56066428,0.35868922,0.3856965,-0.74438572,1.2881782
0.3285,-1.649128,0.5413937,0.5413937,0.33801818,0.40551045,-0.74352863,1.2878556
0.3286,-1.6737439,0.52158884,0.52158884,0.31701355,0.42492422,-0.74193777,1.2875253
0.3287,-1.6967504,0.50126924,0.50126924,0.29569607,0.44391864,-0.73961471,1.2871879
0.3288,-1.718125,0.48045494,0.48045494,0.27408677,0.46247496,-0.73656173,1.2868438
0.3289,-1.7378469,0.45916649,0.45916649,0.25220698,0.48057488,-0.73278186,1.2864935
0.329,-1.7558968,0.4374249,0.4374249,0.2300783,0.49820053,-0.72827883,1.2861374
0.3291,-1.772257,0.41525162,0.41525162,0.20772255,0.51533451,-0.72305706,1.2857761
0.3292,-1.7869118,0.39266854,0.39266854,0.18516181,0.53195992,-0.71712173,1.2854101
0.3293,-1.7998467,0.36969795,0.36969795,0.16241833,0.54806036,-0.71047869,1.2850399
0.3294,-1.8110494,0.3463625,0.3463625,0.13951457,0.56361992,-0.70313449,1.2846662
0.3295,-1.8205089,0.32268524,0.32268524,0.11647313,0.57862325,-0.69509638,1.2842894
0.3296,-1.8282163,0.29868953,0.29868953,0.093316735,0.59305556,-0.68637229,1.2839102
0.3297,-1.834164,0.27439904,0.27439904,0.070068251,0.60690259,-0.67697084,1.2835291
0.3298,-1.8383464,0.24983776,0.24983776,0.046750619,0.62015068,-0.6669013,1.2831467
0.3299,-1.8407598,0.22502992,0.22502992,0.023386849,0.63278676,-0.65617361,1.2827637
0.33,-1.8414018,0.2,0.2,3.638021e-16,0.64479835,-0.64479835,1.2823807
0.3301,-1.8402722,0.1747727,0.1747727,-0.023386849,0.65617361,-0.63278676,1.2819981
0.3302,-1.8373723,0.14937293,0.14937293,-0.046750619,0.6669013,-0.62015068,1.2816167
0.3303,-1.8327051,0.12382574,0.12382574,-0.070068251,0.67697084,-0.60690259,1.281237
0.3304,-1.8262756,0.098156353,0.098156353,-0.093316735,0.68637229,-0.59305556,1.2808597
0.3305,-1.8180902,0.072390096,0.072390096,-0.11647313,0.69509638,-0.57862325,1.2804853
0.3306,-1.8081574,0.046552398,0.046552398,-0.13951457,0.70313449,-0.56361992,1.2801143
0.3307,-1.7964871,0.020668759,0.020668759,-0.16241833,0.71047869,-0.54806036,1.2797474
0.3308,-1.7830911,-0.0052352775,-0.0052352775,-0.18516181,0.71712173,-0.53195992,1.2793851
0.3309,-1.7679828,-0.031134148,-0.031134148,-0.20772255,0.72305706,-0.51533451,1.2790279
0.331,-1.7511775,-0.057002292,-0.057002292,-0.2300783,0.72827883,-0.49820053,1.2786764
0.3311,-1.7326917,-0.082814182,-0.082814182,-0.25220698,0.73278186,-0.48057488,1.2783311
0.3312,-1.7125442,-0.10854434,-0.10854434,-0.27408677,0.73656173,-0.46247496,1.2779924
0.3313,-1.6907549,-0.13416739,-0.13416739,-0.29569607,0.73961471,-0.44391864,1.2776608
0.3314,-1.6673455,-0.15965802,-0.15965802,-0.31701355,0.74193777,-0.42492422,1.2773367
0.3315,-1.6423394,-0.18499109,-0.18499109,-0.33801818,0.74352863,-0.40551045,1.2770206
0.3316,-1.6157615,-0.2101416,-0.2101416,-0.35868922,0.74438572,-0.3856965,1.2767128
0.3317,-1.5876381,-0.23508473,-0.23508473,-0.37900628,0.74450818,-0.3655019,1.2764138
0.3318,-1.5579973,-0.25979585,-0.25979585,-0.39894931,0.74389591,-0.3449466,1.2761238
0.3319,-1.5268684,-0.28425059,-0.28425059,-0.41849862,0.7425495,-0.32405088,1.2758432
0.332,-1.4942825,-0.3084248,-0.3084248,-0.43763493,0.74047029,-0.30283536,1.2755722
0.3321,-1.4602717,-0.33229464,-0.33229464,-0.45633934,0.73766032,-0.28132098,1.275311
0.3322,-1.4248699,-0.35583654,-0.35583654,-0.4745934,0.73412237,-0.25952897,1.27506
0.3323,-1.3881122,-0.37902728,-0.37902728,-0.49237909,0.72985993,-0.23748084,1.2748192
0.3324,-1.350035,-0.40184396,-0.40184396,-0.50967887,0.72487721,-0.21519834,1.2745889
0.3325,-1.310676,-0.42426407,-0.42426407,-0.52647565,0.71917912,-0.19270346,1.2743692
0.3326,-1.2700742,-0.44626548,-0.44626548,-0.54275287,0.71277128,-0.17001841,1.2741601
0.3327,-1.2282698,-0.46782648,-0.46782648,-0.55849445,0.70566003,-0.14716558,1.2739616
0.3328,-1.1853043,-0.4889258,-0.4889258,-0.57368487,0.69785237,-0.1241675,1.273774
0.3329,-1.1412201,-0.5095426,-0.5095426,-0.58830913,0.68935602,-0.10104689,1.273597
0.333,-1.0960609,-0.52965655,-0.52965655,-0.6023528,0.68017936,-0.077826564,1.2734307
0.3331,-1.0498713,-0.54924778,-0.54924778,-0.61580202,0.67033145,-0.054529427,1.273275
0.3332,-1.0026971,-0.56829698,-0.56829698,-0.62864352,0.659822,-0.031178476,1.2731298
0.3333,-0.9545849,-0.58678534,-0.58678534,-0.64086462,0.64866138,-0.0077967565,1.272995
0.3334,-0.90558222,-0.60469461,-0.60469461,-0.65245327,0.63686061,0.015592658,1.2728703
0.3335,-0.85573754,-0.62200712,-0.62200712,-0.66339802,0.62443134,0.038966684,1.2727557
0.3336,-0.80510011,-0.63870578,-0.63870578,-0.67368808,0.61138583,0.062302255,1.2726508
0.3337,-0.75371997,-0.65477412,-0.65477412,-0.6833133,0.59773695,0.085576341,1.2725555
0.3338,-0.70164787,-0.67019628,-0.67019628,-0.69226416,0.58349819,0.10876597,1.2724695
0.3339,-0.64893525,-0.68495703,-0.68495703,-0.70053184,0.56868357,0.13184827,1.2723924
0.334,-0.59563416,-0.69904181,-0.69904181,-0.70810819,0.55330774,0.15480044,1.272324
0.3341,-0.54179722,-0.71243673,-0.71243673,-0.71498571,0.53738586,0.17759985,1.2722639
0.3342,-0.48747759,-0.72512855,-0.72512855,-0.72115763,0.52093365,0.20022399,1.2722117
0.3343,-0.43272888,-0.73710476,-0.73710476,-0.72661786,0.50396733,0.22265053,1.2721671
0.3344,-0.3776051,-0.74835354,-0.74835354,-0.731361,0.48650366,0.24485734,1.2721296
0.3345,-0.32216065,-0.75886378,-0.75886378,-0.73538237,0.46855987,0.2668225,1.2720989
0.3346,-0.26645023,-0.76862511,-0.76862511,-0.73867802,0.45015367,0.28852435,1.2720745
0.3347,-0.21052877,-0.77762791,-0.77762791,-0.74124467,0.43130322,0.30994145,1.2720559
0.3348,-0.15445143,-0.78586328,-0.78586328,-0.74307981,0.41202713,0.33105268,1.2720428
0.3349,-0.09827349,-0.7933231,-0.7933231,-0.74418162,0.39234441,0.3518372,1.2720347
0.335,-0.042050331,-0.8,-0.8,-0.74454901,0.3722745,0.3722745,1.272031
0.3351,0.014162632,-0.8058874,-0.8058874,-0.74418162,0.3518372,0.39234441,1.2720314
0.3352,0.070310008,-0.81097949,-0.81097949,-0.74307981,0.33105268,0.41202713,1.2720353
0.3353,0.12633648,-0.81527123,-0.81527123,-0.74124467,0.30994145,0.43130322,1.2720423
0.3354,0.18218685,-0.81875841,-0.81875841,-0.73867802,0.28852435,0.45015367,1.2720519
0.3355,0.23780611,-0.82143757,-0.82143757,-0.73538237,0.2668225,0.46855987,1.2720637
0.3356,0.2931395,-0.82330606,-0.82330606,-0.731361,0.24485734,0.48650366,1.2720771
0.3357,0.34813255,-0.82436206,-0.82436206,-0.72661786,0.22265053,0.50396733,1.2720917
0.3358,0.40273111,-0.82460451,-0.82460451,-0.72115763,0.20022399,0.52093365,1.2721071
0.3359,0.45688146,-0.82403317,-0.82403317,-0.71498571,0.17759985,0.53738586,1.2721228
0.336,0.51053031,-0.82264861,-0.82264861,-0.70810819,0.15480044,0.55330774,1.2721383
0.3361,0.56362489,-0.8204522,-0.8204522,-0.70053184,0.13184827,0.56868357,1.2721534
0.3362,0.61611298,-0.8174461,-0.8174461,-0.69226416,0.10876597,0.58349819,1.2721674
0.3363,0.66794296,-0.81363328,-0.81363328,-0.6833133,0.085576341,0.59773695,1.2721801
0.3364,0.71906389,-0.8090175,-0.8090175,-0.67368808,0.062302255,0.61138583,1.2721911
0.3365,0.76942551,-0.80360332,-0.80360332,-0.66339802,0.038966684,0.62443134,1.2722001
0.3366,0.81897834,-0.79739608,-0.79739608,-0.65245327,0.015592658,0.63686061,1.2722066
0.3367,0.8676737,-0.7904019,-0.7904019,-0.64086462,-0.0077967565,0.64866138,1.2722104
0.3368,0.91546376,-0.7826277,-0.7826277,-0.62864352,-0.031178476,0.659822,1.2722112
0.3369,0.96230159,-0.77408113,-0.77408113,-0.61580202,-0.054529427,0.67033145,1.2722087
0.337,1.0081412,-0.76477065,-0.76477065,-0.6023528,-0.077826564,0.68017936,1.2722027
0.3371,1.0529377,-0.75470542,-0.75470542,-0.58830913,-0.10104689,0.68935602,1.2721929
0.3372,1.096647,-0.74389539,-0.74389539,-0.57368487,-0.1241675,0.69785237,1.2721791
0.3373,1.1392264,-0.73235123,-0.73235123,-0.55849445,-0.14716558,0.70566003,1.2721612
0.3374,1.180634,-0.72008432,-0.72008432,-0.54275287,-0.17001841,0.71277128,1.272139
0.3375,1.2208292,-0.70710678,-0.70710678,-0.52647565,-0.19270346,0.71917912,1.2721125
0.3376,1.2597728,-0.69343141,-0.69343141,-0.50967887,-0.21519834,0.72487721,1.2720814
0.3377,1.2974266,-0.67907171,-0.67907171,-0.49237909,-0.23748084,0.72985993,1.2720457
0.3378,1.3337537,-0.66404184,-0.66404184,-0.4745934,-0.25952897,0.73412237,1.2720054
0.3379,1.3687186,-0.64835665,-0.64835665,-0.45633934,-0.28132098,0.73766032,1.2719605
0.338,1.4022871,-0.6320316,-0.6320316,-0.43763493,-0.30283536,0.74047029,1.2719109
0.3381,1.4344263,-0.61508282,-0.61508282,-0.41849862,-0.32405088,0.7425495,1.2718567
0.3382,1.465105,-0.59752702,-0.59752702,-0.39894931,-0.3449466,0.74389591,1.271798
0.3383,1.4942931,-0.57938154,-0.57938154,-0.37900628,-0.3655019,0.74450818,1.2717348
0.3384,1.5219622,-0.56066428,-0.56066428,-0.35868922,-0.3856965,0.74438572,1.2716673
0.3385,1.5480854,-0.5413937,-0.5413937,-0.33801818,-0.40551045,0.74352863,1.2715955
0.3386,1.5726372,-0.52158884,-0.52158884,-0.31701355,-0.42492422,0.74193777,1.2715196
0.3387,1.5955937,-0.50126924,-0.50126924,-0.29569607,-0.44391864,0.73961471,1.2714398
0.3388,1.6169326,-0.48045494,-0.48045494,-0.27408677,-0.46247496,0.73656173,1.2713563
0.3389,1.6366332,-0.45916649,-0.45916649,-0.25220698,-0.48057488,0.73278186,1.2712693
0.339,1.6546765,-0.4374249,-0.4374249,-0.2300783,-0.49820053,0.72827883,1.271179
0.3391,1.6710451,-0.41525162,-0.41525162,-0.20772255,-0.51533451,0.72305706,1.2710856
0.3392,1.685723,-0.39266854,-0.39266854,-0.18516181,-0.53195992,0.71712173,1.2709894
0.3393,1.6986963,-0.36969795,-0.36969795,-0.16241833,-0.54806036,0.71047869,1.2708908
0.3394,1.7099525,-0.3463625,-0.3463625,-0.13951457,-0.56361992,0.70313449,1.2707899
0.3395,1.7194808,-0.32268524,-0.32268524,-0.11647313,-0.57862325,0.69509638,1.2706871
0.3396,1.7272722,-0.29868953,-0.29868953,-0.093316735,-0.59305556,0.68637229,1.2705826
0.3397,1.7333195,-0.27439904,-0.27439904,-0.070068251,-0.60690259,0.67697084,1.2704768
0.3398,1.737617,-0.24983776,-0.24983776,-0.046750619,-0.62015068,0.6669013,1.2703701
0.3399,1.7401609,-0.22502992,-0.22502992,-0.023386849,-0.63278676,0.65617361,1.2702626
0.34,1.7409491,-0.2,-0.2,2.1901864e-15,-0.64479835,0.64479835,1.2701549
0.3401,1.7399811,-0.1747727,-0.1747727,0.023386849,-0.65617361,0.63278676,1.2700471
0.3402,1.7372583,-0.14937293,-0.14937293,0.046750619,-0.6669013,0.62015068,1.2699396
0.3403,1.7327838,-0.12382574,-0.12382574,0.070068251,-0.67697084,0.60690259,1.2698328
0.3404,1.7265623,-0.098156353,-0.098156353,0.093316735,-0.68637229,0.59305556,1.2697269
0.3405,1.7186004,-0.072390096,-0.072390096,0.11647313,-0.69509638,0.57862325,1.2696224
0.3406,1.7089063,-0.046552398,-0.046552398,0.13951457,-0.70313449,0.56361992,1.2695194
0.3407,1.69749,-0.020668759,-0.020668759,0.16241833,-0.71047869,0.54806036,1.2694183
0.3408,1.684363,0.0052352775,0.0052352775,0.18516181,-0.71712173,0.53195992,1.2693194
0.3409,1.6695388,0.031134148,0.031134148,0.20772255,-0.72305706,0.51533451,1.2692229
0.341,1.6530323,0.057002292,0.057002292,0.2300783,-0.72827883,0.49820053,1.2691292
0.3411,1.6348602,0.082814182,0.082814182,0.25220698,-0.73278186,0.48057488,1.2690385
0.3412,1.6150408,0.10854434,0.10854434,0.27408677,-0.73656173,0.46247496,1.268951
0.3413,1.5935939,0.13416739,0.13416739,0.29569607,-0.73961471,0.44391864,1.268867
0.3414,1.5705412,0.15965802,0.15965802,0.31701355,-0.74193777,0.42492422,1.2687865
0.3415,1.5459057,0.18499109,0.18499109,0.33801818,-0.74352863,0.40551045,1.26871
0.3416,1.519712,0.2101416,0.2101416,0.35868922,-0.74438572,0.3856965,1.2686374
0.3417,1.4919864,0.23508473,0.23508473,0.37900628,-0.74450818,0.3655019,1.268569
0.3418,1.4627566,0.25979585,0.25979585,0.39894931,-0.74389591,0.3449466,1.2685048
0.3419,1.4320518,0.28425059,0.28425059,0.41849862,-0.7425495,0.32405088,1.2684449
0.342,1.3999025,0.3084248,0.3084248,0.43763493,-0.74047029,0.30283536,1.2683895
0.3421,1.3663408,0.33229464,0.33229464,0.45633934,-0.73766032,0.28132098,1.2683386
0.3422,1.3314002,0.35583654,0.35583654,0.4745934,-0.73412237,0.25952897,1.2682922
0.3423,1.2951154,0.37902728,0.37902728,0.49237909,-0.72985993,0.23748084,1.2682502
0.3424,1.2575226,0.40184396,0.40184396,0.50967887,-0.72487721,0.21519834,1.2682128
0.3425,1.2186591,0.42426407,0.42426407,0.52647565,-0.71917912,0.19270346,1.2681798
0.3426,1.1785636,0.44626548,0.44626548,0.54275287,-0.71277128,0.17001841,1.2681511
0.3427,1.137276,0.46782648,0.46782648,0.55849445,-0.70566003,0.14716558,1.2681267
0.3428,1.0948373,0.4889258,0.4889258,0.57368487,-0.69785237,0.1241675,1.2681064
0.3429,1.0512895,0.5095426,0.5095426,0.58830913,-0.68935602,0.10104689,1.2680901
0.343,1.006676,0.52965655,0.52965655,0.6023528,-0.68017936,0.077826564,1.2680776
0.3431,0.96104106,0.54924778,0.54924778,0.61580202,-0.67033145,0.054529427,1.2680687
0.3432,0.91442991,0.56829698,0.56829698,0.62864352,-0.659822,0.031178476,1.2680632
0.3433,0.86688879,0.58678534,0.58678534,0.64086462,-0.64866138,0.0077967565,1.2680608
0.3434,0.81846486,0.60469461,0.60469461,0.65245327,-0.63686061,-0.015592658,1.2680613
0.3435,0.76920612,0.62200712,0.62200712,0.66339802,-0.62443134,-0.038966684,1.2680644
0.3436,0.71916139,0.63870578,0.63870578,0.67368808,-0.61138583,-0.062302255,1.2680698
0.3437,0.66838026,0.65477412,0.65477412,0.6833133,-0.59773695,-0.085576341,1.2680771
0.3438,0.61691304,0.67019628,0.67019628,0.69226416,-0.58349819,-0.10876597,1.2680861
0.3439,0.56481069,0.68495703,0.68495703,0.70053184,-0.56868357,-0.13184827,1.2680963
0.344,0.51212482,0.69904181,0.69904181,0.70810819,-0.55330774,-0.15480044,1.2681075
0.3441,0.45890756,0.71243673,0.71243673,0.71498571,-0.53738586,-0.17759985,1.2681191
0.3442,0.40521161,0.72512855,0.72512855,0.72115763,-0.52093365,-0.20022399,1.2681309
0.3443,0.35109009,0.73710476,0.73710476,0.72661786,-0.50396733,-0.22265053,1.2681423
0.3444,0.29659655,0.74835354,0.74835354,0.731361,-0.48650366,-0.24485734,1.2681531
0.3445,0.24178489,0.75886378,0.75886378,0.73538237,-0.46855987,-0.2668225,1.2681627
0.3446,0.18670933,0.76862511,0.76862511,0.73867802,-0.45015367,-0.28852435,1.2681707
0.3447,0.13142431,0.77762791,0.77762791,0.74124467,-0.43130322,-0.30994145,1.2681768
0.3448,0.075984486,0.78586328,0.78586328,0.74307981,-0.41202713,-0.33105268,1.2681804
0.3449,0.020444666,0.7933231,0.7933231,0.74418162,-0.39234441,-0.3518372,1.2681811
0.345,-0.035140267,0.8,0.8,0.74454901,-0.3722745,-0.3722745,1.2681786
0.3451,-0.090715394,0.8058874,0.8058874,0.74418162,-0.3518372,-0.39234441,1.2681723
0.3452,-0.14622581,0.81097949,0.81097949,0.74307981,-0.33105268,-0.41202713,1.2681618
0.3453,-0.2016167,0.81527123,0.81527123,0.74124467,-0.30994145,-0.43130322,1.2681468
0.3454,-0.25683334,0.81875841,0.81875841,0.73867802,-0.28852435,-0.45015367,1.2681267
