t,ia,ib,ic,va,vb,vc,i_rms
0.1823,0.92015474,-0.31611135,-2.5451557,0.58639885,-0.86922664,0.28282779,1.7356237
0.1824,0.87677066,-0.24983532,-2.5636496,0.60700202,-0.86329246,0.25629045,1.7361181
0.1825,0.83189134,-0.18406123,-2.5801802,0.62700614,-0.85650632,0.22950018,1.7365857
0.1826,0.78556267,-0.11885247,-2.5947307,0.64639149,-0.84887491,0.20248342,1.7370252
0.1827,0.73783193,-0.054271831,-2.6072864,0.66513893,-0.84040577,0.17526683,1.7374354
0.1828,0.68874778,0.009618517,-2.6178343,0.68322996,-0.83110724,0.14787728,1.7378151
0.1829,0.63836019,0.072757107,-2.6263636,0.70064672,-0.82098851,0.12034179,1.7381631
0.183,0.58672041,0.13508323,-2.6328655,0.71737203,-0.81005957,0.092687541,1.7384782
0.1831,0.5338809,0.196537,-2.6373331,0.73338938,-0.7983312,0.064941818,1.7387592
0.1832,0.47989527,0.25705941,-2.6397616,0.74868296,-0.78581496,0.037132005,1.7390049
0.1833,0.42481827,0.31659237,-2.6401482,0.76323768,-0.77252323,0.0092855466,1.739214
0.1834,0.36870567,0.37507881,-2.6384921,0.77703918,-0.7584691,-0.018570075,1.7393854
0.1835,0.31161428,0.4324627,-2.6347944,0.79007383,-0.74366646,-0.04640737,1.7395178
0.1836,0.25360182,0.48868909,-2.6290584,0.80232878,-0.72812991,-0.074198867,1.73961
0.1837,0.19472693,0.54370422,-2.6212893,0.81379193,-0.71187479,-0.10191714,1.739661
0.1838,0.13504906,0.59745553,-2.6114945,0.82445196,-0.69491713,-0.12953483,1.7396694
0.1839,0.074628443,0.64989169,-2.599683,0.83429835,-0.67727367,-0.15702469,1.7396342
0.184,0.013526009,0.70096274,-2.5858661,0.8433214,-0.65896182,-0.18435958,1.7395542
0.1841,-0.048196647,0.75062002,-2.5700571,0.85151219,-0.63999966,-0.21151253,1.7394283
0.1842,-0.11047735,0.79881631,-2.5522711,0.85886264,-0.62040589,-0.23845674,1.7392554
0.1843,-0.17325338,0.84550585,-2.5325251,0.86536549,-0.60019986,-0.26516563,1.7390346
0.1844,-0.23646156,0.89064435,-2.5108383,0.87101433,-0.57940151,-0.29161283,1.7387646
0.1845,-0.30003832,0.93418908,-2.4872315,0.87580359,-0.55803135,-0.31777224,1.7384446
0.1846,-0.36391972,0.97609889,-2.4617277,0.87972854,-0.53611049,-0.34361805,1.7380736
0.1847,-0.42804157,1.0163343,-2.4343515,0.8827853,-0.51366055,-0.36912475,1.7376507
0.1848,-0.49233944,1.0548573,-2.4051295,0.88497085,-0.49070368,-0.39426717,1.737175
0.1849,-0.55674877,1.0916319,-2.3740899,0.88628305,-0.46726256,-0.41902049,1.7366458
0.185,-0.6212049,1.1266235,-2.3412631,0.88672059,-0.4433603,-0.4433603,1.7360621
0.1851,-0.68564313,1.1597995,-2.3066808,0.88628305,-0.41902049,-0.46726256,1.7354233
0.1852,-0.74999883,1.1911291,-2.2703766,0.88497085,-0.39426717,-0.49070368,1.7347288
0.1853,-0.81420746,1.2205832,-2.232386,0.8827853,-0.36912475,-0.51366055,1.7339779
0.1854,-0.87820464,1.2481346,-2.1927458,0.87972854,-0.34361805,-0.53611049,1.7331701
0.1855,-0.94192622,1.2737579,-2.1514947,0.87580359,-0.31777224,-0.55803135,1.7323049
0.1856,-1.0053083,1.2974299,-2.1086728,0.87101433,-0.29161283,-0.57940151,1.7313818
0.1857,-1.0682875,1.319129,-2.0643219,0.86536549,-0.26516563,-0.60019986,1.7304006
0.1858,-1.1308007,1.3388357,-2.018485,0.85886264,-0.23845674,-0.62040589,1.7293609
0.1859,-1.1927852,1.3565324,-1.9712069,0.85151219,-0.21151253,-0.63999966,1.7282626
0.186,-1.2541791,1.3722036,-1.9225337,0.8433214,-0.18435958,-0.65896182,1.7271055
0.1861,-1.3149208,1.3858357,-1.8725127,0.83429835,-0.15702469,-0.67727367,1.7258896
0.1862,-1.3749496,1.3974172,-1.8211928,0.82445196,-0.12953483,-0.69491713,1.7246149
0.1863,-1.4342053,1.4069385,-1.7686239,0.81379193,-0.10191714,-0.71187479,1.7232815
0.1864,-1.4926288,1.4143921,-1.7148574,0.80232878,-0.074198867,-0.72812991,1.7218896
0.1865,-1.5501616,1.4197725,-1.6599455,0.79007383,-0.04640737,-0.74366646,1.7204395
0.1866,-1.6067461,1.4230763,-1.6039418,0.77703918,-0.018570075,-0.7584691,1.7189315
0.1867,-1.6623257,1.4243022,-1.5469009,0.76323768,0.0092855466,-0.77252323,1.7196438
0.1868,-1.7168449,1.4234508,-1.4888785,0.74868296,0.037132005,-0.78581496,1.7204561
0.1869,-1.770249,1.4205248,-1.4299309,0.73338938,0.064941818,-0.7983312,1.7212654
0.187,-1.8224848,1.415529,-1.3701158,0.71737203,0.092687541,-0.81005957,1.7220707
0.1871,-1.8735,1.4084701,-1.3094914,0.70064672,0.12034179,-0.82098851,1.7228711
0.1872,-1.9232435,1.3993571,-1.2481168,0.68322996,0.14787728,-0.83110724,1.7236654
0.1873,-1.9716656,1.3882007,-1.1860517,0.66513893,0.17526683,-0.84040577,1.7244529
0.1874,-2.0187179,1.3750137,-1.1233566,0.64639149,0.20248342,-0.84887491,1.7252323
0.1875,-2.0643534,1.3598111,-1.0600927,0.62700614,0.22950018,-0.85650632,1.7260029
0.1876,-2.1085263,1.3426097,-0.99632146,0.60700202,0.25629045,-0.86329246,1.7267635
0.1877,-2.1511926,1.3234281,-0.93210506,0.58639885,0.28282779,-0.86922664,1.7275132
0.1878,-2.1923094,1.3022873,-0.86750603,0.56521698,0.30908601,-0.87430299,1.728251
0.1879,-2.2318357,1.2792098,-0.80258724,0.54347731,0.33503921,-0.87851651,1.7289758
0.188,-2.2697319,1.2542202,-0.73741188,0.52120129,0.36066176,-0.88186305,1.7296867
0.1881,-2.3059601,1.2273448,-0.67204339,0.49841091,0.38592838,-0.88433929,1.7303825
0.1882,-2.3404839,1.1986121,-0.60654536,0.47512865,0.41081414,-0.88594279,1.7310623
0.1883,-2.3732688,1.168052,-0.5409815,0.45137751,0.43529447,-0.88667197,1.7317249
0.1884,-2.4042819,1.1356966,-0.4754156,0.4271809,0.45934522,-0.88652612,1.7323693
0.1885,-2.4334921,1.1015793,-0.40991138,0.40256273,0.48294265,-0.88550537,1.7329945
0.1886,-2.4608701,1.0657356,-0.34453253,0.37754727,0.50606347,-0.88361074,1.7335992
0.1887,-2.4863883,1.0282025,-0.27934258,0.35215921,0.52868488,-0.88084409,1.7341824
0.1888,-2.5100211,0.98901882,-0.21440486,0.32642362,0.55078453,-0.87720815,1.7347429
0.1889,-2.5317448,0.94822478,-0.14978244,0.30036589,0.57234062,-0.87270651,1.7352796
0.189,-2.5515374,0.90586229,-0.085538074,0.27401173,0.59333189,-0.86734362,1.7357914
0.1891,-2.5693788,0.86197479,-0.021734103,0.24738716,0.61373761,-0.86112477,1.7362771
0.1892,-2.5852512,0.81660718,0.041567562,0.22051844,0.63353764,-0.85405608,1.7367354
0.1893,-2.5991383,0.76980583,0.10430553,0.1934321,0.65271245,-0.84614455,1.7371653
0.1894,-2.611026,0.72161848,0.16641897,0.16615487,0.67124311,-0.83739798,1.7375654
0.1895,-2.6209021,0.67209424,0.22784769,0.13871366,0.68911133,-0.82782499,1.7379347
0.1896,-2.6287565,0.6212835,0.28853219,0.11113556,0.70629948,-0.81743504,1.7382719
0.1897,-2.634581,0.56923792,0.3484137,0.083447779,0.7227906,-0.80623838,1.7385758
0.1898,-2.6383693,0.51601036,0.40743429,0.055677647,0.73856842,-0.79424606,1.7388451
0.1899,-2.6401174,0.4616548,0.46553686,0.027852567,0.75361735,-0.78146992,1.7390787
0.19,-2.6398231,0.40622635,0.52266525,-1.0870173e-15,0.76792256,-0.76792256,1.7392754
0.1901,-2.6374862,0.34978113,0.57876425,-0.027852567,0.78146992,-0.75361735,1.7394339
0.1902,-2.6331086,0.29237625,0.6337797,-0.055677647,0.79424606,-0.73856842,1.739553
0.1903,-2.6266943,0.23406977,0.68765852,-0.083447779,0.80623838,-0.7227906,1.7396317
0.1904,-2.6182491,0.17492057,0.74034875,-0.11113556,0.81743504,-0.70629948,1.7396686
0.1905,-2.6077809,0.11498839,0.79179963,-0.13871366,0.82782499,-0.68911133,1.7396626
0.1906,-2.5952996,0.054333694,0.84196162,-0.16615487,0.83739798,-0.67124311,1.7396125
0.1907,-2.5808171,-0.0069823549,0.89078647,-0.1934321,0.84614455,-0.65271245,1.7395174
0.1908,-2.5643473,-0.068897962,0.93822726,-0.22051844,0.85405608,-0.63353764,1.739376
0.1909,-2.5459059,-0.13135076,0.98423843,-0.24738716,0.86112477,-0.61373761,1.7391872
0.191,-2.5255108,-0.19427788,1.0287759,-0.27401173,0.86734362,-0.59333189,1.7389501
0.1911,-2.5031816,-0.25761601,1.0717969,-0.30036589,0.87270651,-0.57234062,1.7386636
0.1912,-2.4789399,-0.32130143,1.1132604,-0.32642362,0.87720815,-0.55078453,1.7383267
0.1913,-2.4528091,-0.38527013,1.1531267,-0.35215921,0.88084409,-0.52868488,1.7379385
0.1914,-2.4248146,-0.44945782,1.1913579,-0.37754727,0.88361074,-0.50606347,1.7374981
0.1915,-2.3949834,-0.51380003,1.2279174,-0.40256273,0.88550537,-0.48294265,1.7370046
0.1916,-2.3633447,-0.57823214,1.2627706,-0.4271809,0.88652612,-0.45934522,1.7364573
0.1917,-2.329929,-0.64268949,1.2958843,-0.45137751,0.88667197,-0.43529447,1.7358553
0.1918,-2.294769,-0.70710739,1.3272273,-0.47512865,0.88594279,-0.41081414,1.735198
0.1919,-2.2578987,-0.77142124,1.35677,-0.49841091,0.88433929,-0.38592838,1.7344848
0.192,-2.219354,-0.83556652,1.3844845,-0.52120129,0.88186305,-0.36066176,1.733715
0.1921,-2.1791725,-0.89947895,1.4103448,-0.54347731,0.87851651,-0.33503921,1.7328881
0.1922,-2.1373933,-0.96309446,1.4343269,-0.56521698,0.87430299,-0.30908601,1.7320036
0.1923,-2.094057,-1.0263493,1.4564083,-0.58639885,0.86922664,-0.28282779,1.7310612
0.1924,-2.0492058,-1.0891801,1.4765687,-0.60700202,0.86329246,-0.25629045,1.7300606
0.1925,-2.0028835,-1.151524,1.4947896,-0.62700614,0.85650632,-0.22950018,1.7290014
0.1926,-1.9551352,-1.2133185,1.5110543,-0.64639149,0.84887491,-0.20248342,1.7278835
0.1927,-1.9060074,-1.2745018,1.5253481,-0.66513893,0.84040577,-0.17526683,1.7267068
0.1928,-1.855548,-1.3350126,1.5376583,-0.68322996,0.83110724,-0.14787728,1.7254713
0.1929,-1.8038061,-1.3947903,1.5479741,-0.70064672,0.82098851,-0.12034179,1.724177
0.193,-1.7508323,-1.4537752,1.5562868,-0.71737203,0.81005957,-0.092687541,1.722824
0.1931,-1.696678,-1.5119083,1.5625895,-0.73338938,0.7983312,-0.064941818,1.7214127
0.1932,-1.6413962,-1.5691313,1.5668773,-0.74868296,0.78581496,-0.037132005,1.7199432
0.1933,-1.5850407,-1.6253871,1.5691473,-0.76323768,0.77252323,-0.0092855466,1.718416
0.1934,-1.5276664,-1.6806193,1.5693988,-0.77703918,0.7584691,0.018570075,1.7168316
0.1935,-1.4693293,-1.7347728,1.5676328,-0.79007383,0.74366646,0.04640737,1.7151904
0.1936,-1.4100861,-1.7877934,1.5638524,-0.80232878,0.72812991,0.074198867,1.7134933
0.1937,-1.3499947,-1.839628,1.5580628,-0.81379193,0.71187479,0.10191714,1.7117408
0.1938,-1.2891136,-1.8902249,1.5502708,-0.82445196,0.69491713,0.12953483,1.7099339
0.1939,-1.2275021,-1.9395334,1.5404857,-0.83429835,0.67727367,0.15702469,1.7080735
0.194,-1.1652203,-1.9875043,1.5287185,-0.8433214,0.65896182,0.18435958,1.7061604
0.1941,-1.1023288,-2.0340895,1.5149819,-0.85151219,0.63999966,0.21151253,1.704196
0.1942,-1.0388889,-2.0792424,1.499291,-0.85886264,0.62040589,0.23845674,1.7021812
0.1943,-0.97496238,-2.122918,1.4816626,-0.86536549,0.60019986,0.26516563,1.7001175
0.1944,-0.91061147,-2.1650724,1.4621154,-0.87101433,0.57940151,0.29161283,1.6980061
0.1945,-0.84589884,-2.2056636,1.4406699,-0.87580359,0.55803135,0.31777224,1.6958485
0.1946,-0.7808875,-2.2446508,1.4173486,-0.87972854,0.53611049,0.34361805,1.6936461
0.1947,-0.7156407,-2.2819952,1.3921759,-0.8827853,0.51366055,0.36912475,1.6914007
0.1948,-0.65022196,-2.3176592,1.3651778,-0.88497085,0.49070368,0.39426717,1.6891138
0.1949,-0.5846949,-2.3516071,1.3363824,-0.88628305,0.46726256,0.41902049,1.6867873
0.195,-0.51912328,-2.383805,1.3058192,-0.88672059,0.4433603,0.4433603,1.6844229
0.1951,-0.45357086,-2.4142205,1.2735197,-0.88628305,0.41902049,0.46726256,1.6820225
0.1952,-0.38810136,-2.4428231,1.2395169,-0.88497085,0.39426717,0.49070368,1.6795882
0.1953,-0.32277842,-2.4695841,1.2038458,-0.8827853,0.36912475,0.51366055,1.6771219
0.1954,-0.25766552,-2.4944766,1.1665427,-0.87972854,0.34361805,0.53611049,1.6746258
0.1955,-0.19282591,-2.5174756,1.1276457,-0.87580359,0.31777224,0.55803135,1.672102
0.1956,-0.12832256,-2.5385579,1.0871943,-0.87101433,0.29161283,0.57940151,1.6695527
0.1957,-0.064218083,-2.5577022,1.0452296,-0.86536549,0.26516563,0.60019986,1.6669802
0.1958,-0.00057469372,-2.5748892,1.0017942,-0.85886264,0.23845674,0.62040589,1.6643868
0.1959,0.062545866,-2.5901015,0.95693216,-0.85151219,0.21151253,0.63999966,1.6617748
0.196,0.12508238,-2.6033236,0.91068889,-0.8433214,0.18435958,0.65896182,1.6591467
0.1961,0.18697424,-2.6145421,0.86311115,-0.83429835,0.15702469,0.67727367,1.6565049
0.1962,0.24816146,-2.6237453,0.81424702,-0.82445196,0.12953483,0.69491713,1.6538518
0.1963,0.30858479,-2.6309239,0.76414582,-0.81379193,0.10191714,0.71187479,1.65119
0.1964,0.36818573,-2.6360702,0.71285809,-0.80232878,0.074198867,0.72812991,1.648522
0.1965,0.42690661,-2.6391789,0.6604355,-0.79007383,0.04640737,0.74366646,1.6458502
0.1966,0.48469065,-2.6402463,0.60693086,-0.77703918,0.018570075,0.7584691,1.6431772
0.1967,0.54148199,-2.639271,0.55239802,-0.76323768,-0.0092855466,0.77252323,1.6405057
0.1968,0.59722577,-2.6362536,0.49689182,-0.74868296,-0.037132005,0.78581496,1.6378381
0.1969,0.65186819,-2.6311966,0.44046804,-0.73338938,-0.064941818,0.7983312,1.6351769
0.197,0.70535653,-2.6241045,0.38318337,-0.71737203,-0.092687541,0.81005957,1.6325248
0.1971,0.75763922,-2.614984,0.32509533,-0.70064672,-0.12034179,0.82098851,1.6298843
0.1972,0.80866591,-2.6038436,0.26626221,-0.68322996,-0.14787728,0.83110724,1.6272579
0.1973,0.85838749,-2.5906938,0.206743,-0.66513893,-0.17526683,0.84040577,1.624648
0.1974,0.90675613,-2.5755472,0.14659739,-0.64639149,-0.20248342,0.84887491,1.6220571
0.1975,0.95372537,-2.5584184,0.085885642,-0.62700614,-0.22950018,0.85650632,1.6194878
0.1976,0.99925014,-2.5393237,0.024668572,-0.60700202,-0.25629045,0.86329246,1.6169422
0.1977,1.0432868,-2.5182816,-0.036992524,-0.58639885,-0.28282779,0.86922664,1.6144229
0.1978,1.0857931,-2.4953124,-0.099035931,-0.56521698,-0.30908601,0.87430299,1.6119321
0.1979,1.1267286,-2.4704383,-0.16139957,-0.54347731,-0.33503921,0.87851651,1.609472
0.198,1.166054,-2.4436834,-0.22402107,-0.52120129,-0.36066176,0.88186305,1.6070449
0.1981,1.2037319,-2.4150735,-0.28683781,-0.49841091,-0.38592838,0.88433929,1.6046529
0.1982,1.2397264,-2.3846366,-0.34978701,-0.47512865,-0.41081414,0.88594279,1.602298
0.1983,1.2740033,-2.352402,-0.41280575,-0.45137751,-0.43529447,0.88667197,1.5999823
0.1984,1.3065302,-2.3184012,-0.4758311,-0.4271809,-0.45934522,0.88652612,1.5977076
0.1985,1.3372763,-2.2826672,-0.53880009,-0.40256273,-0.48294265,0.88550537,1.5954759
0.1986,1.3662126,-2.2452347,-0.60164987,-0.37754727,-0.50606347,0.88361074,1.5932888
0.1987,1.3933118,-2.2061402,-0.66431769,-0.35215921,-0.52868488,0.88084409,1.5911481
0.1988,1.4185487,-2.1654216,-0.72674101,-0.32642362,-0.55078453,0.87720815,1.5890554
0.1989,1.4418996,-2.1231188,-0.78885754,-0.30036589,-0.57234062,0.87270651,1.5870122
0.199,1.4633429,-2.0792728,-0.85060534,-0.27401173,-0.59333189,0.86734362,1.5856898
0.1991,1.4828587,-2.0339263,-0.9119228,-0.24738716,-0.61373761,0.86112477,1.5850582
0.1992,1.5004293,-1.9871236,-0.97274879,-0.22051844,-0.63353764,0.85405608,1.5843834
0.1993,1.5160385,-1.9389102,-1.0330227,-0.1934321,-0.65271245,0.84614455,1.5836651
0.1994,1.5296724,-1.8893332,-1.0926843,-0.16615487,-0.67124311,0.83739798,1.5829034
0.1995,1.541319,-1.8384407,-1.1516744,-0.13871366,-0.68911133,0.82782499,1.5820981
0.1996,1.550968,-1.7862825,-1.2099339,-0.11113556,-0.70629948,0.81743504,1.5812493
0.1997,1.5586113,-1.7329094,-1.267405,-0.083447779,-0.7227906,0.80623838,1.5803572
0.1998,1.5642428,-1.6783734,-1.3240304,-0.055677647,-0.73856842,0.79424606,1.5794217
0.1999,1.5678582,-1.6227277,-1.3797536,-0.027852567,-0.75361735,0.78146992,1.5784432
0.2,1.5694554,-1.5660264,-1.4345191,4.1286897e-15,-0.76792256,0.76792256,1.5774219
0.2001,1.5690342,-1.5083249,-1.4882725,0.027852567,-0.78146992,0.75361735,1.5763582
0.2002,1.5665963,-1.4496794,-1.5409601,0.055677647,-0.79424606,0.73856842,1.5752525
0.2003,1.5621455,-1.390147,-1.5925296,0.083447779,-0.80623838,0.7227906,1.5741052
0.2004,1.5556875,-1.3297858,-1.6429296,0.11113556,-0.81743504,0.70629948,1.574154
0.2005,1.5472301,-1.2686547,-1.6921099,0.13871366,-0.82782499,0.68911133,1.5748313
0.2006,1.536783,-1.206813,-1.7400215,0.16615487,-0.83739798,0.67124311,1.5755037
0.2007,1.5243577,-1.1443212,-1.7866167,0.1934321,-0.84614455,0.65271245,1.5761704
0.2008,1.509968,-1.0812401,-1.8318492,0.22051844,-0.85405608,0.63353764,1.5768309
0.2009,1.4936293,-1.0176311,-1.8756739,0.24738716,-0.86112477,0.61373761,1.5774844
0.201,1.4753591,-0.95355614,-1.9180473,0.27401173,-0.86734362,0.59333189,1.5781304
0.2011,1.4551767,-0.88907768,-1.958927,0.30036589,-0.87270651,0.57234062,1.5787681
0.2012,1.4331034,-0.82425847,-1.9982725,0.32642362,-0.87720815,0.55078453,1.5793968
0.2013,1.4091622,-0.75916159,-2.0360445,0.35215921,-0.88084409,0.52868488,1.5800158
0.2014,1.383378,-0.69385042,-2.0722055,0.37754727,-0.88361074,0.50606347,1.5806245
0.2015,1.3557776,-0.62838849,-2.1067193,0.40256273,-0.88550537,0.48294265,1.5812222
0.2016,1.3263895,-0.5628395,-2.1395517,0.4271809,-0.88652612,0.45934522,1.581808
0.2017,1.295244,-0.49726719,-2.1706699,0.45137751,-0.88667197,0.43529447,1.5823812
0.2018,1.262373,-0.43173533,-2.200043,0.47512865,-0.88594279,0.41081414,1.5829412
0.2019,1.2278102,-0.36630762,-2.2276415,0.49841091,-0.88433929,0.38592838,1.5834871
0.202,1.191591,-0.30104766,-2.2534381,0.52120129,-0.88186305,0.36066176,1.5840181
0.2021,1.1537522,-0.23601884,-2.2774069,0.54347731,-0.87851651,0.33503921,1.5845336
0.2022,1.1143326,-0.17128433,-2.2995241,0.56521698,-0.87430299,0.30908601,1.5850325
0.2023,1.0733721,-0.106907,-2.3197675,0.58639885,-0.86922664,0.28282779,1.5855142
0.2024,1.0309124,-0.042949329,-2.338117,0.60700202,-0.86329246,0.25629045,1.5859778
0.2025,0.98699648,0.020526619,-2.3545541,0.62700614,-0.85650632,0.22950018,1.5864224
0.2026,0.94166892,0.083459272,-2.3690623,0.64639149,-0.84887491,0.20248342,1.5868473
0.2027,0.89497557,0.14578761,-2.3816272,0.66513893,-0.84040577,0.17526683,1.5872515
0.2028,0.84696363,0.20745122,-2.392236,0.68322996,-0.83110724,0.14787728,1.5876341
0.2029,0.7976816,0.26839035,-2.4008781,0.70064672,-0.82098851,0.12034179,1.5879943
0.203,0.74717922,0.32854601,-2.4075447,0.71737203,-0.81005957,0.092687541,1.5883313
0.2031,0.6955074,0.38785996,-2.4122289,0.73338938,-0.7983312,0.064941818,1.588644
0.2032,0.64271821,0.44627483,-2.4149259,0.74868296,-0.78581496,0.037132005,1.5889316
0.2033,0.58886481,0.50373412,-2.4156329,0.76323768,-0.77252323,0.0092855466,1.5891932
0.2034,0.53400137,0.56018232,-2.4143489,0.77703918,-0.7584691,-0.018570075,1.5894279
0.2035,0.47818306,0.61556491,-2.4110749,0.79007383,-0.74366646,-0.04640737,1.5896349
0.2036,0.42146598,0.66982844,-2.4058139,0.80232878,-0.72812991,-0.074198867,1.5898131
0.2037,0.3639071,0.72292057,-2.3985709,0.81379193,-0.71187479,-0.10191714,1.5899617
0.2038,0.30556418,0.77479013,-2.3893528,0.82445196,-0.69491713,-0.12953483,1.5900798
0.2039,0.24649577,0.82538717,-2.3781685,0.83429835,-0.67727367,-0.15702469,1.5901666
0.204,0.1867611,0.87466302,-2.3650287,0.8433214,-0.65896182,-0.18435958,1.5902211
0.2041,0.12642005,0.92257029,-2.3499462,0.85151219,-0.63999966,-0.21151253,1.5902426
0.2042,0.065533081,0.96906297,-2.3329357,0.85886264,-0.62040589,-0.23845674,1.5902302
0.2043,0.00416117,1.0140965,-2.3140137,0.86536549,-0.60019986,-0.26516563,1.590183
0.2044,-0.05763424,1.0576276,-2.2931985,0.87101433,-0.57940151,-0.29161283,1.5901003
0.2045,-0.1197913,1.0996148,-2.2705106,0.87580359,-0.55803135,-0.31777224,1.5899813
0.2046,-0.18224784,1.1400178,-2.245972,0.87972854,-0.53611049,-0.34361805,1.5898253
0.2047,-0.24494139,1.1787981,-2.2196067,0.8827853,-0.51366055,-0.36912475,1.5896315
0.2048,-0.30780926,1.2159188,-2.1914404,0.88497085,-0.49070368,-0.39426717,1.5893993
0.2049,-0.37078864,1.2513445,-2.1615007,0.88628305,-0.46726256,-0.41902049,1.589128
0.205,-0.43381658,1.2850416,-2.1298168,0.88672059,-0.4433603,-0.4433603,1.5888169
0.2051,-0.49683013,1.3169782,-2.0964197,0.88628305,-0.41902049,-0.46726256,1.5884656
0.2052,-0.55976637,1.3471242,-2.0613421,0.88497085,-0.39426717,-0.49070368,1.5880734
0.2053,-0.62256245,1.3754511,-2.0246184,0.8827853,-0.36912475,-0.51366055,1.5876399
0.2054,-0.68515571,1.4019322,-1.9862843,0.87972854,-0.34361805,-0.53611049,1.5871646
0.2055,-0.74748367,1.426543,-1.9463775,0.87580359,-0.31777224,-0.55803135,1.586647
0.2056,-0.80948416,1.4492603,-1.904937,0.87101433,-0.29161283,-0.57940151,1.586087
0.2057,-0.87109533,1.4700632,-1.8620034,0.86536549,-0.26516563,-0.60019986,1.5854841
0.2058,-0.93225574,1.4889325,-1.8176187,0.85886264,-0.23845674,-0.62040589,1.5848381
0.2059,-0.9929044,1.505851,-1.7718263,0.85151219,-0.21151253,-0.63999966,1.5841488
0.206,-1.0529809,1.5208033,-1.7246712,0.8433214,-0.18435958,-0.65896182,1.583416
0.2061,-1.1124252,1.533776,-1.6761993,0.83429835,-0.15702469,-0.67727367,1.5826398
0.2062,-1.1711783,1.5447577,-1.6264583,0.82445196,-0.12953483,-0.69491713,1.58182
0.2063,-1.2291814,1.553739,-1.5754968,0.81379193,-0.10191714,-0.71187479,1.5809568
0.2064,-1.2863769,1.5607123,-1.5233647,0.80232878,-0.074198867,-0.72812991,1.5800501
0.2065,-1.3427078,1.5656721,-1.4701131,0.79007383,-0.04640737,-0.74366646,1.5791003
0.2066,-1.3981179,1.5686149,-1.415794,0.77703918,-0.018570075,-0.7584691,1.5781075
0.2067,-1.452552,1.5695393,-1.3604606,0.76323768,0.0092855466,-0.77252323,1.577072
0.2068,-1.5059561,1.5684455,-1.3041671,0.74868296,0.037132005,-0.78581496,1.5759943
0.2069,-1.5582768,1.5653361,-1.2469687,0.73338938,0.064941818,-0.7983312,1.5748746
0.207,-1.6094621,1.5602155,-1.1889212,0.71737203,0.092687541,-0.81005957,1.5737137
0.2071,-1.659461,1.5530901,-1.1300814,0.70064672,0.12034179,-0.82098851,1.5743803
0.2072,-1.7082237,1.5439683,-1.070507,0.68322996,0.14787728,-0.83110724,1.575056
0.2073,-1.7557018,1.5328604,-1.0102563,0.66513893,0.17526683,-0.84040577,1.5757266
0.2074,-1.8018479,1.5197787,-0.94938812,0.64639149,0.20248342,-0.84887491,1.5763913
0.2075,-1.8466161,1.5047375,-0.88796205,0.62700614,0.22950018,-0.85650632,1.5770495
0.2076,-1.8899618,1.4877529,-0.82603816,0.60700202,0.25629045,-0.86329246,1.5777006
0.2077,-1.9318419,1.4688431,-0.76367702,0.58639885,0.28282779,-0.86922664,1.5783439
0.2078,-1.9722146,1.4480279,-0.70093958,0.56521698,0.30908601,-0.87430299,1.5789787
0.2079,-2.0110399,1.4253293,-0.63788717,0.54347731,0.33503921,-0.87851651,1.5796042
0.208,-2.048279,1.4007709,-0.57458144,0.52120129,0.36066176,-0.88186305,1.5802199
0.2081,-2.0838948,1.3743783,-0.51108423,0.49841091,0.38592838,-0.88433929,1.580825
0.2082,-2.1178519,1.3461788,-0.4474576,0.47512865,0.41081414,-0.88594279,1.5814188
0.2083,-2.1501165,1.3162014,-0.38376369,0.45137751,0.43529447,-0.88667197,1.5820005
0.2084,-2.1806563,1.2844771,-0.32006471,0.4271809,0.45934522,-0.88652612,1.5825694
0.2085,-2.209441,1.2510383,-0.25642287,0.40256273,0.48294265,-0.88550537,1.5831248
0.2086,-2.2364419,1.2159194,-0.1929003,0.37754727,0.50606347,-0.88361074,1.5836658
0.2087,-2.261632,1.1791561,-0.12955899,0.35215921,0.52868488,-0.88084409,1.5841917
0.2088,-2.2849862,1.1407861,-0.066460746,0.32642362,0.55078453,-0.87720815,1.5847017
0.2089,-2.3064811,1.1008483,-0.0036671355,0.30036589,0.57234062,-0.87270651,1.585195
0.209,-2.3260954,1.0593833,0.058760606,0.27401173,0.59333189,-0.86734362,1.5856708
0.2091,-2.3438093,1.0164334,0.12076161,0.24738716,0.61373761,-0.86112477,1.5861281
0.2092,-2.3596052,0.97204191,0.18227544,0.22051844,0.63353764,-0.85405608,1.5865663
0.2093,-2.3734672,0.92625392,0.24324215,0.1934321,0.65271245,-0.84614455,1.5869843
0.2094,-2.3853814,0.87911573,0.30360237,0.16615487,0.67124311,-0.83739798,1.5873815
0.2095,-2.3953357,0.83067498,0.3632973,0.13871366,0.68911133,-0.82782499,1.5877567
0.2096,-2.4033202,0.78098058,0.42226884,0.11113556,0.70629948,-0.81743504,1.5881093
0.2097,-2.4093266,0.73008267,0.4804596,0.083447779,0.7227906,-0.80623838,1.5884382
0.2098,-2.4133489,0.67803255,0.53781299,0.055677647,0.73856842,-0.79424606,1.5887427
0.2099,-2.4153828,0.62488267,0.59427323,0.027852567,0.75361735,-0.78146992,1.5890218
0.21,-2.4154261,0.57068651,0.64978546,-8.6983336e-16,0.76792256,-0.76792256,1.5892745
0.2101,-2.4134785,0.51549861,0.70429575,-0.027852567,0.78146992,-0.75361735,1.5895
0.2102,-2.4095418,0.45937444,0.75775118,-0.055677647,0.79424606,-0.73856842,1.5896975
