decision,trip_ms,conv_trip,sprt_dec,f_int,k_ibr,Br,phi_deg
TRIP,20.0,False,TRIP,0.7393779128260141,0.7908314595899357,0.40802485861589693,293.02292801721194
TRIP,20.0,False,TRIP,0.7818348938961869,0.8779578819306032,0.3699000653437123,293.0363064583573
TRIP,20.0,False,TRIP,0.7568750981551718,0.9254626507984317,0.49401792938563666,194.5627477304435
TRIP,20.0,False,TRIP,0.8349861992482308,0.9813300155942017,0.28212593969080607,120.08321169621428
TRIP,40.0,True,TRIP,0.8973846995576451,0.7282150236040442,0.04813777341963685,290.44095084071375
TRIP,120.0,False,TRIP,0.8811156648648731,0.7451145497464441,0.3762181571338565,70.20548764400651
TRIP,120.0,False,TRIP,0.8795381007311274,0.8769527531573702,0.5064188865706856,50.347436435294725
TRIP,100.0,False,TRIP,0.8858060994276507,0.729440678163178,0.20941193533124675,32.115678455793905
TRIP,20.0,True,TRIP,0.8727199186744489,0.8112292853857789,0.09852579669515261,306.477340748068
TRIP,40.0,False,TRIP,0.7544692631187866,0.8873656691638111,0.6382888359134833,257.34347287894377
TRIP,80.0,False,TRIP,0.8444960656577033,0.9341635096116585,0.6046247653223371,224.85106217859126
TRIP,40.0,False,TRIP,0.7785798132796337,0.7652797862374094,0.43290395350392336,261.8882863959148
TRIP,120.0,False,TRIP,0.8784086518148546,0.9003956692291035,0.5506250075928533,51.65232919280915
TRIP,20.0,False,TRIP,0.6845592710753006,0.893760899754164,0.6781637203420952,138.52407149683077
TRIP,20.0,False,TRIP,0.7940264583130143,0.9578848378774942,0.3984812865087885,293.0814825890896
TRIP,20.0,False,TRIP,0.8387029754308881,0.7941242487291971,0.17092717922023787,330.0355834131958
TRIP,20.0,False,TRIP,0.772275511511852,0.925027559466453,0.44716839337283487,184.71442821204286
TRIP,100.0,False,TRIP,0.8593561434970094,0.9255999593324484,0.6402155732703176,43.94212058987231
TRIP,20.0,False,TRIP,0.697619154704531,0.7717583625973772,0.48310374097893594,352.2662396685718
TRIP,20.0,True,TRIP,0.9114270776509954,0.8863473513275283,0.01836827380458219,142.21027490067357
TRIP,20.0,False,TRIP,0.7003401825145747,0.9025486263005392,0.641992822703761,114.83807907147421
TRIP,120.0,False,TRIP,0.8692981232957624,0.7823285237866822,0.5275726786777776,43.1967296573918
TRIP,40.0,False,TRIP,0.8341652707602013,0.8355399986093918,0.2812817093781786,4.546663558097435
TRIP,20.0,False,TRIP,0.6462249627217465,0.8307333181769478,0.6912443225443461,217.32240209471306
TRIP,40.0,False,TRIP,0.8005184816409092,0.9320528705113108,0.5051755329848828,220.47516670839093
TRIP,120.0,False,TRIP,0.8601201683147259,0.700207376774123,0.5778087572849842,84.32680921994178
TRIP,120.0,False,TRIP,0.8659053529170371,0.850307983437008,0.6602165914748858,58.31523221297655
TRIP,20.0,True,CTALARM,0.9083653051598801,0.7553022440691434,0.02770492530474625,190.0831681796161
TRIP,20.0,False,TRIP,0.7312540643180256,0.8940525904166301,0.542093890825675,156.74646782110273
TRIP,20.0,False,TRIP,0.8255599453045925,0.9041106588912848,0.2704425047504614,109.3154536905116
TRIP,60.0,False,TRIP,0.7974705780296334,0.850337952608075,0.6083525090291423,78.56383031071971
TRIP,20.0,False,TRIP,0.6845867463465194,0.862608862535323,0.615227099153263,309.35010897287157
TRIP,20.0,False,TRIP,0.6660710797458611,0.7945174567165506,0.5800329293518848,354.1780652779798
TRIP,20.0,False,TRIP,0.6916541240121837,0.7939968037901114,0.5454404099569554,128.0094236577805
TRIP,40.0,False,TRIP,0.78568607327848,0.9235351179551081,0.555997984237453,251.3270829953401
TRIP,40.0,False,TRIP,0.8425234029532698,0.7395194102278959,0.20758675050512526,311.59699715835285
TRIP,20.0,False,TRIP,0.8237457024690029,0.9314509944079878,0.2845697442884736,9.69724109356617
TRIP,20.0,True,TRIP,0.8865111965786809,0.8965039544805776,0.08053842349214267,326.90335697862645
TRIP,20.0,False,TRIP,0.7425829671430918,0.9653424053966494,0.5814140653031299,179.69363743312522
TRIP,20.0,False,TRIP,0.7257794038055747,0.7780434076599392,0.452204533077261,200.4297337448424
TRIP,20.0,False,TRIP,0.7576666720613996,0.8518537155448612,0.42890170058163296,194.3543950730998
TRIP,40.0,False,TRIP,0.8570642676672807,0.7116968534587695,0.17225462737458344,87.45378962722151
TRIP,20.0,False,TRIP,0.788499522702343,0.9737519725164356,0.43052525883611303,281.60691875665634
TRIP,20.0,False,TRIP,0.8075658240073397,0.9026174382037475,0.3181862076268078,263.64181411285256
TRIP,120.0,False,TRIP,0.8667657748533947,0.8868625747214325,0.6966881646659318,34.48524564659988
TRIP,20.0,False,TRIP,0.7184047180052857,0.919806760295981,0.6041477909162064,202.60496682055557
TRIP,20.0,False,TRIP,0.752328504664202,0.7852986570278093,0.36818801733459,344.5294326138326
TRIP,20.0,False,TRIP,0.7113485784610689,0.8811580806256702,0.5659188971090726,313.61667963343524
TRIP,20.0,True,TRIP,0.8809028347625492,0.9402765731215735,0.1151535006008368,225.32557368554808
TRIP,60.0,True,TRIP,0.8971838149296819,0.7270883334112193,0.07098034938862108,71.52960375398426
TRIP,20.0,False,TRIP,0.7905443878148201,0.9876450667870897,0.44145555977275475,125.0003268096128
TRIP,100.0,False,TRIP,0.8750561987744702,0.9675660407503954,0.5087500795572248,54.12890500596809
TRIP,20.0,True,TRIP,0.905924878921765,0.9889056501718643,0.03713950752362753,295.8950213962554
TRIP,20.0,True,TRIP,0.8720532713030203,0.9425045527094813,0.14067434583847427,280.32149925810455
TRIP,20.0,False,TRIP,0.7501672109374725,0.7882933277317961,0.3760875838457316,327.7289906408436
TRIP,40.0,True,TRIP,0.902431732086592,0.8744666402903963,0.043971619712177355,22.822397089534764
TRIP,20.0,False,TRIP,0.7698929829352028,0.7360487266715195,0.29683698539858977,347.2968533938172
TRIP,20.0,False,TRIP,0.8052649940174178,0.9262500194998168,0.3374558456208107,347.9138411696254
TRIP,20.0,False,TRIP,0.6220171066874659,0.7460918997978441,0.6452668124968397,242.78752567813044
TRIP,20.0,False,TRIP,0.8488067302025586,0.9600471804772697,0.22097354747711648,317.42936987040304
TRIP,20.0,True,CTALARM,0.8690289358747354,0.7721670857538434,0.1180679314045241,157.83763434575098
TRIP,20.0,True,TRIP,0.9151742068914714,0.7481235721848782,0.0052557811032820975,112.82554836200626
